time [s],q1 [rad],q2 [rad],q1dot [rad/s],q2dot [rad/s],q1ddot [rad/s^2],q2ddot [rad/s^2],u1 [Nm],u2 [Nm]
1.650000,0.474685,2.788476,0.973488,33.978443,86.420057,76.767248,-7.782197,7.782197
1.700000,0.387263,3.915315,-4.519785,26.416625,-111.761256,5.981627,-4.040519,4.040519
1.750000,0.058613,5.670295,-8.237347,30.561336,-19.516764,-43.668217,-0.000000,0.000000
1.800000,-0.259492,7.415783,-3.435868,5.838337,88.916143,-451.779893,3.940759,-3.940759
1.850000,-0.328340,7.251910,1.032801,-14.965578,92.793504,-368.421504,7.402655,-7.402655
1.900000,-0.213970,5.503619,3.058609,-22.488771,-26.365983,62.830851,10.062312,-10.062312
1.950000,-0.096122,4.668551,0.770674,-20.694738,-54.361474,-37.909570,11.682015,-11.682015
2.000000,-0.157040,3.046978,-3.253620,-27.437939,-33.179732,-140.702308,12.130613,-12.130613
2.050000,-0.166082,1.792666,2.760365,-30.475358,148.430736,-142.896655,11.393585,-11.393585
2.100000,0.185687,0.069467,13.060437,-48.191385,-9.833511,140.255333,9.571567,-9.571567
2.150000,0.594615,-1.580693,4.077752,-25.836573,-89.323767,160.024027,6.867765,-6.867765
2.200000,0.627712,-2.872856,0.844555,-19.701037,-39.251296,50.768673,3.565746,-3.565746
2.250000,0.751458,-3.989811,1.457158,-16.268969,20.831914,131.850328,0.000000,-0.000000
2.300000,0.853632,-4.251792,1.732541,-9.931434,-16.600276,121.555900,-3.477707,3.477707
2.350000,0.929921,-4.414157,0.091431,-2.058500,-42.164196,150.210331,-6.532820,6.532820
2.400000,0.825788,-4.795324,-1.890296,6.248959,-35.008994,144.551618,-8.879959,8.879959
2.450000,0.639150,-4.341645,-3.714804,11.710568,-19.751489,103.580654,-10.309342,10.309342
2.500000,0.458826,-3.585125,-3.692147,16.438786,-6.030986,108.894843,-10.705229,10.705229
2.550000,0.249479,-2.575457,-5.604539,20.746269,-59.461560,120.882239,-10.054804,10.054804
2.600000,-0.102716,-0.935383,-10.637729,40.646622,-166.058640,618.067392,-8.446878,8.446878
2.650000,-0.702034,0.939970,-9.264150,24.579701,105.733694,-480.735985,-6.060781,6.060781
2.700000,-1.062318,2.029473,-6.151991,14.646262,27.634277,-144.570761,-3.146760,3.146760
2.750000,-1.387938,2.389895,-4.572441,8.480728,15.016559,-116.186262,-0.000000,0.000000
2.800000,-1.597554,2.745277,-4.021988,1.896928,20.324004,-121.176671,3.069066,-3.069066
2.850000,-1.750640,2.583292,-2.966972,-3.388297,36.044966,-114.706278,5.765193,-5.765193
2.900000,-1.958136,2.588381,-0.734136,-8.499909,51.726088,-108.942515,7.836536,-7.836536
2.950000,-1.708436,1.886558,2.217838,-13.593312,66.982836,-135.204246,9.097962,-9.097962
3.000000,-1.407402,0.868934,7.110053,-27.999746,161.199134,-526.558580,9.447331,-9.447331
3.050000,-0.954427,-0.896821,8.333326,-25.420241,-77.599399,388.848548,8.873333,-8.873333
3.100000,-0.626372,-1.974551,6.828241,-17.799078,9.783485,115.416840,7.454344,-7.454344
3.150000,-0.270236,-2.686923,9.294780,-15.035670,32.513187,88.153603,5.348620,-5.348620
3.200000,0.195538,-3.323010,8.102594,-13.335294,-25.318862,-78.224519,2.777006,-2.777006
3.250000,0.573960,-4.488343,8.063169,-17.330085,-17.996374,-39.315975,-0.000000,0.000000
3.300000,0.881357,-5.480532,6.445917,-17.907307,-26.032433,77.286422,-2.708441,2.708441
3.350000,1.215280,-5.451839,3.220109,-4.604081,-87.572674,333.744747,-5.087765,5.087765
3.400000,1.171921,-5.688264,-0.375500,9.678891,-49.911688,158.905996,-6.915719,6.915719
3.450000,1.327454,-4.386843,-1.552765,14.692073,-5.708370,54.944321,-8.028924,8.028924
3.500000,1.189929,-4.372960,-1.219885,16.814455,20.236592,80.648181,-8.337240,8.337240
3.550000,1.170407,-3.124480,-1.042714,23.827653,-64.427521,-15.336645,-7.830689,7.830689
3.600000,1.014868,-2.146048,-4.798382,22.903925,-86.788609,111.663464,-6.578435,6.578435
3.650000,0.535592,-0.625504,-11.209005,35.798309,-127.502916,377.352107,-4.720141,4.720141
3.700000,0.088272,0.871205,-6.973970,18.245536,61.021013,-343.451509,-2.450699,2.450699
3.750000,-0.222825,1.285286,-6.073749,5.621644,20.152003,-194.296700,-0.000000,0.000000
3.800000,-0.470538,1.317875,-4.510290,-3.444923,33.956042,-170.012498,2.390191,-2.390191
3.850000,-0.670813,1.121481,-1.651355,-13.079650,72.422633,-219.356808,4.489937,-4.489937
3.900000,-0.603719,0.164873,2.598222,-26.714832,51.463295,-135.644435,6.103100,-6.103100
3.950000,-0.494951,-0.928189,1.419173,-19.734359,-36.447565,97.479699,7.085500,-7.085500
4.000000,-0.456837,-1.680790,-0.091532,-15.900879,-30.742513,-4.543396,7.357589,-7.357589
4.050000,-0.519833,-2.927602,-1.885716,-17.767104,-23.535905,-66.211427,6.910559,-6.910559
4.100000,-0.522317,-3.293038,0.071854,-19.204470,82.351544,39.759495,5.805449,-5.805449
4.150000,-0.446578,-4.833794,3.427958,-20.619532,55.579046,-80.268237,4.165510,-4.165510
4.200000,-0.212966,-5.973368,6.240222,-24.613203,44.419774,-90.694031,2.162734,-2.162734
4.250000,0.069544,-6.763712,4.045173,-12.013289,-63.043600,361.855774,-0.000000,0.000000
4.300000,0.194604,-6.566709,1.781122,0.019134,-35.808364,194.992188,-2.109336,2.109336
4.350000,0.241320,-6.801630,-0.327236,10.041189,-45.369983,194.112107,-3.962355,3.962355
4.400000,0.171745,-6.593902,-2.237462,14.523207,-4.274616,5.390551,-5.385967,5.385967
4.450000,0.072315,-5.560174,-1.748656,14.047423,15.166039,-34.115212,-6.252932,6.252932
4.500000,0.014227,-4.937934,-0.947807,13.761752,14.761790,-4.664734,-6.493049,6.493049
4.550000,-0.009138,-3.916202,-0.071066,13.207249,19.946166,24.020068,-6.098547,6.098547
4.600000,0.005502,-3.088137,0.479764,14.669041,-8.242661,0.091863,-5.123291,5.123291
4.650000,0.001367,-2.757853,-0.818518,14.802052,-31.316141,-13.974790,-3.676049,3.676049
4.700000,-0.084647,-1.757282,-2.262625,13.103258,-22.127614,14.809349,-1.908606,1.908606
4.750000,-0.199482,-1.078719,-2.774843,15.123402,-6.896195,-10.721109,-0.000000,0.000000
4.800000,-0.353365,-0.578165,-2.182686,9.497112,43.951374,-195.784065,1.861483,-1.861483
4.850000,-0.375719,-0.360601,0.461005,-1.648856,45.975245,-185.286470,3.496766,-3.496766
4.900000,-0.344737,-0.659845,2.049577,-8.569934,19.771454,-67.476852,4.753099,-4.753099
4.950000,-0.184875,-1.016748,2.907766,-9.232533,7.333304,-7.164833,5.518193,-5.518193
5.000000,-0.049474,-1.684934,2.900085,-9.356019,5.063614,7.051615,5.730096,-5.730096
5.050000,0.119898,-1.884020,3.315969,-9.895613,4.695661,13.863343,5.381949,-5.381949
5.100000,0.288498,-2.668588,3.779172,-9.211827,2.388857,16.043075,4.521288,-4.521288
5.150000,0.447807,-3.083894,3.743600,-7.398463,-6.368836,8.855591,3.244102,-3.244102
5.200000,0.626583,-3.419668,2.774772,-7.987301,-12.831432,10.362527,1.684339,-1.684339
5.250000,0.731023,-3.832660,2.014754,-5.924594,-15.322187,29.839744,-0.000000,0.000000
5.300000,0.833822,-4.030211,1.260734,-4.570958,-21.655149,45.796147,-1.642753,1.642753
5.350000,0.935713,-3.908404,0.099812,-1.582738,-22.425018,63.054916,-3.085886,3.085886
5.400000,0.802995,-4.475110,-1.198954,1.654743,-28.678024,59.942014,-4.194596,4.194596
5.450000,0.698660,-4.285720,-2.441457,4.651164,-22.715618,48.959294,-4.869788,4.869788
5.500000,0.544262,-3.880486,-3.748958,6.817366,-22.522738,27.775171,-5.056792,5.056792
5.550000,0.415622,-3.251936,-4.600653,8.071894,-12.759797,32.691811,-4.749553,4.749553
5.600000,0.158005,-2.738335,-4.440184,10.533213,2.278151,54.665657,-3.990023,3.990023
5.650000,-0.075319,-2.076418,-4.693315,13.464486,-1.248338,53.591355,-2.862910,2.862910
5.700000,-0.344114,-1.558693,-4.493642,14.782691,-8.735420,43.889073,-1.486424,1.486424
5.750000,-0.606546,-0.720361,-5.439283,16.098219,14.695082,-54.137500,-0.000000,0.000000
5.800000,-0.835002,-0.140106,-2.526079,5.668483,74.099216,-268.830281,1.449724,-1.449724
5.850000,-0.874735,-0.116772,0.236603,-4.002844,44.066740,-148.076645,2.723284,-2.723284
5.900000,-0.728061,-0.505783,1.928505,-8.573030,21.323586,-43.053175,3.701718,-3.701718
5.950000,-0.631382,-0.921709,2.515864,-8.835688,12.393186,3.687227,4.297573,-4.297573
6.000000,-0.464028,-1.408197,3.383831,-9.397315,11.797433,18.759243,4.462603,-4.462603
6.050000,-0.315764,-1.731330,4.274337,-7.902566,13.129806,34.444374,4.191466,-4.191466
6.100000,-0.112677,-2.363732,4.560687,-5.976158,16.008137,53.145040,3.521183,-3.521183
6.150000,0.137989,-2.200975,5.564977,-3.125247,9.508625,55.053328,2.526509,-2.526509
6.200000,0.388808,-2.312426,4.996358,-0.302864,-3.997297,58.382229,1.311765,-1.311765
6.250000,0.670752,-2.288160,5.387384,2.200892,-17.358353,53.330809,-0.000000,0.000000
6.300000,0.829562,-2.201675,3.633719,5.302104,-33.897734,47.232969,-1.279377,1.279377
6.350000,0.938473,-2.014562,1.722122,7.078097,-36.913882,55.933154,-2.403290,2.403290
6.400000,1.034613,-1.546259,-0.417640,9.955076,-50.239964,78.878861,-3.266754,3.266754
6.450000,1.059745,-0.913865,-2.968016,15.668479,-53.249355,138.811492,-3.792595,3.792595
6.500000,0.787872,0.067947,-4.525480,20.213170,12.324053,-115.143896,-3.938234,3.938234
6.550000,0.540070,0.916421,-3.950377,11.183207,9.518930,-94.015915,-3.698956,3.698956
6.600000,0.318431,1.440673,-4.179210,7.893143,-3.735830,-74.457979,-3.107433,3.107433
6.650000,0.126754,1.567792,-4.092638,4.656362,-6.051275,-72.668274,-2.229637,2.229637
6.700000,-0.093424,1.810681,-4.796231,1.173678,0.177285,-73.599699,-1.157628,1.157628
6.750000,-0.306481,1.690789,-3.704901,-2.712800,14.256074,-72.034618,-0.000000,0.000000
6.800000,-0.461644,1.608597,-2.829188,-7.251527,31.816082,-84.057778,1.129046,-1.129046
6.850000,-0.573538,1.079905,-0.865582,-11.038728,45.657839,-100.851119,2.120896,-2.120896
6.900000,-0.559949,0.457563,1.495169,-17.459386,44.931834,-90.279503,2.882901,-2.882901
6.950000,-0.434471,-0.301943,1.750703,-13.053028,-16.542924,125.154632,3.346953,-3.346953
7.000000,-0.440084,-0.998564,1.224451,-10.857003,-4.646552,50.944547,3.475479,-3.475479
7.050000,-0.323038,-1.433803,1.146532,-8.267665,2.878430,28.335797,3.264317,-3.264317
7.100000,-0.263268,-1.784163,1.449525,-6.395584,7.210691,31.678180,2.742300,-2.742300
7.150000,-0.182425,-1.873528,1.831226,-4.726096,9.336888,39.658857,1.967647,-1.967647
7.200000,-0.082007,-2.157392,2.427826,-2.783780,8.563211,52.840855,1.021603,-1.021603
7.250000,0.053714,-2.519076,2.782334,-0.323028,4.146051,58.408808,-0.000000,0.000000
7.300000,0.191275,-2.144639,2.960383,2.527334,-6.798431,59.860045,-0.996380,0.996380
7.350000,0.283700,-2.012739,2.159143,5.004003,-19.081488,53.905590,-1.871684,1.871684
7.400000,0.372307,-1.846740,0.898116,8.413000,-32.609736,68.794284,-2.544151,2.544151
7.450000,0.363735,-1.236130,-0.923270,12.413337,-43.559892,91.097092,-2.953676,2.953676
7.500000,0.303107,-0.436158,-3.307715,17.778067,-32.553239,77.435711,-3.067099,3.067099
7.550000,0.138616,0.365310,-2.395181,13.277442,28.872914,-170.564288,-2.880749,2.880749
7.600000,0.023799,0.900268,-1.548403,7.555855,12.441507,-76.925626,-2.420071,2.420071
7.650000,-0.049815,1.223870,-1.365888,5.396867,4.776232,-52.004564,-1.736443,1.736443
7.700000,-0.098178,1.330846,-1.176184,2.551614,3.667189,-49.315558,-0.901562,0.901562
7.750000,-0.170905,1.338557,-0.887856,-0.168645,5.024434,-55.256751,-0.000000,0.000000
7.800000,-0.195332,1.337767,-0.526290,-2.977582,10.350039,-59.063452,0.879302,-0.879302
7.850000,-0.212533,1.066883,0.249945,-6.521415,18.783280,-66.730333,1.651755,-1.651755
7.900000,-0.169657,0.813971,1.292491,-10.326241,24.333874,-80.860631,2.245205,-2.245205
7.950000,-0.070806,0.166532,2.461581,-13.085796,2.279988,12.498285,2.606610,-2.606610
8.000000,0.039592,-0.427124,1.879041,-10.360238,-14.820608,65.945431,2.706706,-2.706706
8.050000,0.102613,-0.793895,1.168473,-7.478570,-7.708901,48.743771,2.542252,-2.542252
8.100000,0.147440,-1.191929,0.839147,-4.961534,-4.668288,36.587282,2.135705,-2.135705
8.150000,0.188654,-1.225872,0.594287,-3.288602,-3.618573,38.670184,1.532405,-1.532405
8.200000,0.241319,-1.367589,0.460482,-1.039865,-4.465632,44.012200,0.795625,-0.795625
8.250000,0.237797,-1.378533,0.186766,1.126660,-7.167454,48.569480,0.000000,-0.000000
8.300000,0.218214,-1.214953,-0.227725,3.304239,-10.174243,48.766647,-0.775981,0.775981
8.350000,0.223251,-1.119299,-0.913556,6.557021,-14.804451,62.728608,-1.457669,1.457669
8.400000,0.154013,-0.615414,-1.921039,10.065346,-19.853344,57.599588,-1.981387,1.981387
8.450000,0.032655,-0.075662,-2.271166,10.619424,3.530278,-31.264200,-2.300325,2.300325
8.500000,-0.068242,0.375083,-1.866401,7.641778,11.637483,-55.866690,-2.388659,2.388659
8.550000,-0.139715,0.822019,-1.251056,5.452177,7.304270,-43.802514,-2.243530,2.243530
8.600000,-0.212953,1.054027,-1.043036,4.163002,5.492008,-34.571606,-1.884753,1.884753
8.650000,-0.267670,1.056945,-0.671275,2.401853,5.678796,-34.690196,-1.352343,1.352343
8.700000,-0.260726,1.220019,-0.482252,0.384269,6.956101,-37.939107,-0.702137,0.702137
8.750000,-0.315366,1.239522,-0.051329,-1.647933,9.789765,-40.678581,-0.000000,0.000000
8.800000,-0.305684,1.082163,0.451828,-4.266337,12.398578,-49.792841,0.684801,-0.684801
8.850000,-0.234931,0.804050,1.306527,-7.021591,14.551986,-50.741100,1.286388,-1.286388
8.900000,-0.168156,0.352668,1.867634,-9.785495,11.159127,-24.218633,1.748568,-1.748568
8.950000,-0.059638,-0.086446,1.922228,-8.631344,-5.439856,38.259189,2.030030,-2.030030
9.000000,0.025925,-0.477393,1.517218,-6.285138,-6.348097,42.264554,2.107984,-2.107984
9.050000,0.107190,-0.804045,1.488313,-4.441848,-4.358650,33.030969,1.979908,-1.979908
9.100000,0.177065,-0.974688,1.237396,-2.997312,-4.309591,30.319422,1.663289,-1.663289
9.150000,0.204153,-0.991768,0.897905,-1.494086,-5.241378,36.051125,1.193439,-1.193439
9.200000,0.242540,-1.145893,0.688824,0.268602,-6.420339,39.698247,0.619634,-0.619634
9.250000,0.272964,-0.989763,0.246723,2.327293,-10.792310,37.450529,0.000000,-0.000000
9.300000,0.288005,-0.776315,-0.337845,4.156890,-13.105429,41.802840,-0.604335,0.604335
9.350000,0.273864,-0.597099,-1.103734,6.886063,-14.127571,39.857979,-1.135234,1.135234
9.400000,0.176934,-0.214989,-1.525548,8.517558,-5.625504,3.557948,-1.543105,1.543105
9.450000,0.106038,0.158119,-1.697248,6.786003,3.141098,-29.403279,-1.791495,1.791495
9.500000,0.033072,0.424861,-1.284508,4.821125,3.238146,-29.869939,-1.860290,1.860290
9.550000,-0.030024,0.766741,-1.272610,3.974782,2.758613,-26.934565,-1.747263,1.747263
9.600000,-0.082911,0.859453,-1.040432,2.353832,2.925181,-27.727229,-1.467847,1.467847
9.650000,-0.137079,0.947956,-1.023938,1.045980,4.083444,-31.761501,-1.053206,1.053206
9.700000,-0.187338,1.009295,-0.762562,-0.609958,5.569924,-35.401991,-0.546825,0.546825
9.750000,-0.221149,0.835755,-0.297574,-2.586406,8.830815,-35.519473,-0.000000,0.000000
9.800000,-0.196087,0.757810,0.158444,-4.277782,10.762540,-41.463837,0.533324,-0.533324
9.850000,-0.186332,0.493696,0.651599,-5.830346,10.901755,-27.581046,1.001840,-1.001840
9.900000,-0.148602,0.140297,0.997401,-7.340792,3.472108,3.260830,1.361786,-1.361786
9.950000,-0.087142,-0.190995,1.156929,-6.153166,-1.848839,25.724443,1.580989,-1.580989
10.000000,-0.039539,-0.486730,0.882061,-4.246169,-1.999394,24.574884,1.641700,-1.641700
10.050000,0.004944,-0.588466,0.955996,-3.702208,-1.636571,26.212421,1.541954,-1.541954
10.100000,0.042648,-0.784613,0.766528,-2.025692,-1.805518,27.853552,1.295371,-1.295371
10.150000,0.074966,-0.920203,0.648517,-0.907335,-2.689748,28.825872,0.929451,-0.929451
10.200000,0.119337,-0.830363,0.513232,0.663222,-4.222850,34.441596,0.482571,-0.482571
10.250000,0.139342,-0.736361,0.185729,2.047992,-6.477793,31.465597,0.000000,-0.000000
10.300000,0.131929,-0.615018,-0.162231,3.859589,-7.753972,30.964905,-0.470657,0.470657
10.350000,0.107616,-0.435415,-0.610081,5.465145,-7.171677,19.431534,-0.884121,0.884121
10.400000,0.077276,-0.129525,-0.791320,5.469185,-1.708926,-3.869729,-1.201772,1.201772
10.450000,0.036820,0.141141,-0.852063,5.476353,1.895463,-20.304518,-1.395218,1.395218
10.500000,0.000234,0.423985,-0.624455,4.442570,2.254386,-22.507419,-1.448795,1.448795
10.550000,-0.027573,0.594147,-0.523476,2.948896,1.995195,-21.599773,-1.360770,1.360770
10.600000,-0.061366,0.668884,-0.488060,1.985637,2.399345,-22.956243,-1.143161,1.143161
10.650000,-0.071237,0.820298,-0.335712,0.767565,3.089901,-26.690674,-0.820238,0.820238
10.700000,-0.092504,0.782226,-0.171857,-0.633371,4.027207,-25.513429,-0.425868,0.425868
10.750000,-0.089669,0.677245,0.063623,-2.253897,5.350535,-29.099223,-0.000000,0.000000
10.800000,-0.085541,0.507926,0.328023,-3.418019,5.515654,-26.446589,0.415353,-0.415353
10.850000,-0.059484,0.327513,0.607626,-4.826522,4.328587,-14.482846,0.780234,-0.780234
10.900000,-0.021916,0.107105,0.787781,-4.858024,0.722995,2.963497,1.060560,-1.060560
10.950000,0.013478,-0.123593,0.685267,-4.418336,-1.755357,15.577997,1.231275,-1.231275
11.000000,0.043203,-0.350302,0.575285,-3.469058,-2.700806,18.130779,1.278557,-1.278557
11.050000,0.066615,-0.528781,0.472508,-2.734688,-2.687908,18.868630,1.200875,-1.200875
11.100000,0.082669,-0.644916,0.321069,-1.751876,-2.638844,22.278170,1.008836,-1.008836
11.150000,0.094283,-0.702159,0.164324,-0.507415,-3.193007,21.827389,0.723857,-0.723857
11.200000,0.115572,-0.591227,-0.022042,0.709163,-4.308191,24.692579,0.375827,-0.375827
11.250000,0.091231,-0.574505,-0.260702,1.952413,-4.564683,22.309500,0.000000,-0.000000
11.300000,0.075689,-0.478417,-0.467762,2.809666,-4.505635,20.493716,-0.366548,0.366548
11.350000,0.053416,-0.281503,-0.671429,4.152581,-2.849486,10.804727,-0.688554,0.688554
11.400000,0.015704,-0.077657,-0.737788,4.038080,-0.368892,-2.498798,-0.935941,0.935941
11.450000,-0.023904,0.120978,-0.749814,3.559065,1.497641,-11.779845,-1.086597,1.086597
11.500000,-0.064219,0.317943,-0.616091,3.063248,2.389921,-15.200508,-1.128323,1.128323
11.550000,-0.096001,0.464573,-0.469501,2.422240,2.704628,-16.394244,-1.059768,1.059768
11.600000,-0.115666,0.540464,-0.354719,1.267078,3.247343,-17.269262,-0.890294,0.890294
11.650000,-0.123564,0.560737,-0.204911,0.377100,3.827808,-22.756309,-0.638802,0.638802
11.700000,-0.135538,0.555924,0.015400,-0.702502,4.586560,-20.615123,-0.331666,0.331666
11.750000,-0.119740,0.490956,0.247820,-1.825454,4.456600,-21.795522,0.000000,-0.000000
11.800000,-0.096330,0.384762,0.468393,-2.608956,4.738357,-18.111490,0.323477,-0.323477
11.850000,-0.081899,0.207725,0.612285,-3.552364,3.124816,-7.252419,0.607647,-0.607647
11.900000,-0.040996,0.048936,0.803867,-3.334628,0.815399,2.318830,0.825965,-0.825965
11.950000,-0.001593,-0.131513,0.700180,-3.215542,-0.754567,9.458487,0.958918,-0.958918
12.000000,0.031323,-0.267065,0.693137,-2.833464,-1.790538,12.434859,0.995741,-0.995741
12.050000,0.069560,-0.349897,0.545244,-1.814900,-2.099705,16.063919,0.935242,-0.935242
12.100000,0.098756,-0.439416,0.475645,-1.024946,-2.726270,15.852842,0.785682,-0.785682
12.150000,0.099048,-0.510333,0.301261,-0.189166,-3.533097,17.467171,0.563740,-0.563740
12.200000,0.123027,-0.499944,0.087738,0.827097,-3.972675,20.428622,0.292694,-0.292694
12.250000,0.122463,-0.460850,-0.120297,1.734299,-4.606351,17.964170,0.000000,-0.000000
12.300000,0.108388,-0.342395,-0.327999,2.348642,-3.837007,12.248902,-0.285468,0.285468
12.350000,0.093051,-0.163274,-0.456190,3.162356,-2.511218,6.346461,-0.536246,0.536246
12.400000,0.060681,-0.026372,-0.567191,3.338031,-1.106621,-1.960155,-0.728911,0.728911
12.450000,0.027327,0.134156,-0.607059,2.813889,0.121557,-8.412134,-0.846242,0.846242
12.500000,-0.003419,0.261357,-0.648474,2.195107,1.018345,-10.512137,-0.878739,0.878739
12.550000,-0.028542,0.351900,-0.537233,1.700536,1.647544,-12.965422,-0.825349,0.825349
12.600000,-0.058413,0.422437,-0.431196,0.958134,2.190735,-15.425595,-0.693362,0.693362
12.650000,-0.078270,0.481172,-0.338147,0.109003,3.035841,-18.175986,-0.497499,0.497499
12.700000,-0.093630,0.471516,-0.140654,-0.715129,3.373393,-17.864099,-0.258302,0.258302
12.750000,-0.081152,0.389897,0.021512,-1.650476,3.505611,-15.275922,-0.000000,0.000000
12.800000,-0.091214,0.255471,0.199956,-2.374237,3.273565,-10.981342,0.251924,-0.251924
12.850000,-0.073077,0.160959,0.353669,-2.610009,2.344494,-5.492043,0.473236,-0.473236
12.900000,-0.050752,0.017424,0.415849,-2.465223,1.063289,1.590916,0.643262,-0.643262
12.950000,-0.029371,-0.103922,0.445603,-2.538254,0.095557,7.216490,0.746806,-0.746806
13.000000,-0.006358,-0.234634,0.464547,-2.109679,-0.570520,9.741196,0.775484,-0.775484
13.050000,0.013091,-0.288731,0.378585,-1.375414,-1.065057,12.843029,0.728368,-0.728368
13.100000,0.029841,-0.384402,0.318476,-0.887134,-1.730676,14.326918,0.611890,-0.611890
13.150000,0.042797,-0.362827,0.205085,-0.094534,-2.024742,13.740063,0.439041,-0.439041
13.200000,0.057794,-0.363897,0.114117,0.658070,-2.382082,13.587935,0.227951,-0.227951
13.250000,0.053810,-0.312835,-0.023477,1.443960,-2.668954,12.368417,0.000000,-0.000000
13.300000,0.052321,-0.273025,-0.170349,2.131386,-2.441084,9.867690,-0.222322,0.222322
13.350000,0.041996,-0.139994,-0.247997,2.521575,-1.810857,4.621538,-0.417629,0.417629
13.400000,0.027149,-0.023464,-0.331927,2.439556,-0.702883,-1.088568,-0.567677,0.567677
13.450000,0.010278,0.103109,-0.310369,2.396044,0.102812,-5.844163,-0.659054,0.659054
13.500000,-0.006048,0.195158,-0.290444,2.020162,0.720625,-9.629313,-0.684362,0.684362
13.550000,-0.022153,0.266431,-0.270165,1.343139,1.127130,-11.569386,-0.642782,0.642782
13.600000,-0.029019,0.313488,-0.184321,0.748821,1.521432,-12.234122,-0.539991,0.539991
13.650000,-0.038437,0.340822,-0.109019,0.094641,2.008026,-14.388798,-0.387453,0.387453
13.700000,-0.041865,0.350095,-0.010883,-0.578157,2.105672,-14.375961,-0.201166,0.201166
13.750000,-0.043787,0.277620,0.090968,-1.169793,2.089350,-11.096709,0.000000,-0.000000
13.800000,-0.034030,0.219092,0.211628,-1.557261,1.709794,-9.208339,0.196199,-0.196199
13.850000,-0.021395,0.118882,0.244277,-2.024577,1.243161,-3.964422,0.368556,-0.368556
13.900000,-0.006222,0.024266,0.332943,-2.046375,0.375263,0.781682,0.500973,-0.500973
13.950000,0.008281,-0.078568,0.276425,-1.873624,-0.410171,4.716647,0.581613,-0.581613
14.000000,0.023181,-0.164983,0.300445,-1.499811,-1.009918,7.156417,0.603948,-0.603948
