time [s],q1 [rad],q2 [rad],q1dot [rad/s],q2dot [rad/s],q1ddot [rad/s^2],q2ddot [rad/s^2],u1 [Nm],u2 [Nm]
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,-20.000000
0.000100,0.000000,0.000000,0.034560,-0.165404,345.600000,-1654.044444,19.999496,-19.999496
0.000200,0.000003,-0.000017,0.069046,-0.330438,344.858026,-1650.333640,19.998984,-19.998984
0.000300,0.000010,-0.000050,0.103458,-0.495101,344.117114,-1646.628209,19.998465,-19.998465
0.000400,0.000021,-0.000099,0.137795,-0.659393,343.377259,-1642.928132,19.997937,-19.997937
0.000500,0.000034,-0.000165,0.172059,-0.823317,342.638455,-1639.233381,19.997401,-19.997401
0.000600,0.000052,-0.000247,0.206249,-0.986871,341.900692,-1635.543917,19.996858,-19.996858
0.000700,0.000072,-0.000346,0.240366,-1.150057,341.163960,-1631.859695,19.996307,-19.996307
0.000800,0.000096,-0.000461,0.274408,-1.312875,340.428245,-1628.180657,19.995748,-19.995748
0.000900,0.000124,-0.000592,0.308378,-1.475326,339.693530,-1624.506737,19.995181,-19.995181
0.001000,0.000155,-0.000740,0.342274,-1.637410,338.959797,-1620.837862,19.994606,-19.994606
0.001100,0.000189,-0.000904,0.376096,-1.799127,338.227026,-1617.173948,19.994023,-19.994023
0.001200,0.000226,-0.001084,0.409846,-1.960479,337.495195,-1613.514904,19.993433,-19.993433
0.001300,0.000267,-0.001280,0.443522,-2.121465,336.764278,-1609.860630,19.992834,-19.992834
0.001400,0.000312,-0.001492,0.477126,-2.282086,336.034250,-1606.211018,19.992228,-19.992228
0.001500,0.000360,-0.001720,0.510656,-2.442342,335.305081,-1602.565950,19.991613,-19.991613
0.001600,0.000411,-0.001964,0.544114,-2.602235,334.576742,-1598.925305,19.990991,-19.990991
0.001700,0.000465,-0.002224,0.577499,-2.761764,333.849199,-1595.288949,19.990361,-19.990361
0.001800,0.000523,-0.002501,0.610811,-2.920929,333.122418,-1591.656743,19.989724,-19.989724
0.001900,0.000584,-0.002793,0.644051,-3.079732,332.396363,-1588.028542,19.989078,-19.989078
0.002000,0.000648,-0.003101,0.677218,-3.238173,331.670995,-1584.404190,19.988424,-19.988424
0.002100,0.000716,-0.003424,0.710312,-3.396251,330.946276,-1580.783528,19.987763,-19.987763
0.002200,0.000787,-0.003764,0.743335,-3.553968,330.222162,-1577.166387,19.987093,-19.987093
0.002300,0.000861,-0.004119,0.776285,-3.711323,329.498612,-1573.552593,19.986416,-19.986416
0.002400,0.000939,-0.004491,0.809162,-3.868317,328.775580,-1569.941965,19.985731,-19.985731
0.002500,0.001020,-0.004877,0.841967,-4.024951,328.053019,-1566.334315,19.985038,-19.985038
0.002600,0.001104,-0.005280,0.874701,-4.181224,327.330882,-1562.729449,19.984337,-19.984337
0.002700,0.001192,-0.005698,0.907361,-4.337136,326.609118,-1559.127168,19.983629,-19.983629
0.002800,0.001282,-0.006132,0.939950,-4.492689,325.887677,-1555.527266,19.982912,-19.982912
0.002900,0.001376,-0.006581,0.972467,-4.647882,325.166506,-1551.929530,19.982188,-19.982188
0.003000,0.001474,-0.007046,1.004911,-4.802715,324.445550,-1548.333743,19.981455,-19.981455
0.003100,0.001574,-0.007526,1.037284,-4.957189,323.724754,-1544.739682,19.980715,-19.980715
0.003200,0.001678,-0.008022,1.069584,-5.111304,323.004062,-1541.147119,19.979967,-19.979967
0.003300,0.001785,-0.008533,1.101813,-5.265060,322.283414,-1537.555820,19.979211,-19.979211
0.003400,0.001895,-0.009059,1.133969,-5.418456,321.562752,-1533.965546,19.978448,-19.978448
0.003500,0.002008,-0.009601,1.166053,-5.571494,320.842015,-1530.376054,19.977676,-19.977676
0.003600,0.002125,-0.010158,1.198065,-5.724172,320.121140,-1526.787095,19.976897,-19.976897
0.003700,0.002245,-0.010731,1.230005,-5.876492,319.400065,-1523.198416,19.976109,-19.976109
0.003800,0.002368,-0.011319,1.261873,-6.028453,318.678724,-1519.609758,19.975314,-19.975314
0.003900,0.002494,-0.011921,1.293669,-6.180055,317.957053,-1516.020860,19.974511,-19.974511
0.004000,0.002623,-0.012539,1.325392,-6.331298,317.234985,-1512.431456,19.973700,-19.973700
0.004100,0.002756,-0.013172,1.357044,-6.482183,316.512452,-1508.841274,19.972881,-19.972881
0.004200,0.002891,-0.013821,1.388622,-6.632708,315.789386,-1505.250041,19.972055,-19.972055
0.004300,0.003030,-0.014484,1.420129,-6.782873,315.065716,-1501.657478,19.971220,-19.971220
0.004400,0.003172,-0.015162,1.451563,-6.932680,314.341373,-1498.063303,19.970378,-19.970378
0.004500,0.003318,-0.015856,1.482925,-7.082126,313.616285,-1494.467230,19.969528,-19.969528
0.004600,0.003466,-0.016564,1.514214,-7.231213,312.890379,-1490.868971,19.968670,-19.968670
0.004700,0.003617,-0.017287,1.545430,-7.379940,312.163582,-1487.268234,19.967804,-19.967804
0.004800,0.003772,-0.018025,1.576574,-7.528307,311.435820,-1483.664723,19.966930,-19.966930
0.004900,0.003929,-0.018778,1.607644,-7.676312,310.707018,-1480.058140,19.966049,-19.966049
0.005000,0.004090,-0.019545,1.638642,-7.823957,309.977101,-1476.448183,19.965159,-19.965159
0.005100,0.004254,-0.020328,1.669567,-7.971241,309.245992,-1472.834550,19.964262,-19.964262
0.005200,0.004421,-0.021125,1.700418,-8.118162,308.513614,-1469.216933,19.963357,-19.963357
0.005300,0.004591,-0.021937,1.731196,-8.264722,307.779890,-1465.595025,19.962444,-19.962444
0.005400,0.004764,-0.022763,1.761901,-8.410919,307.044741,-1461.968513,19.961523,-19.961523
0.005500,0.004940,-0.023604,1.792531,-8.556752,306.308089,-1458.337085,19.960594,-19.960594
0.005600,0.005120,-0.024460,1.823088,-8.702222,305.569854,-1454.700426,19.959658,-19.959658
0.005700,0.005302,-0.025330,1.853571,-8.847328,304.829956,-1451.058219,19.958713,-19.958713
0.005800,0.005487,-0.026215,1.883980,-8.992069,304.088315,-1447.410145,19.957761,-19.957761
0.005900,0.005676,-0.027114,1.914315,-9.136445,303.344851,-1443.755884,19.956801,-19.956801
0.006000,0.005867,-0.028028,1.944575,-9.280454,302.599482,-1440.095115,19.955833,-19.955833
0.006100,0.006062,-0.028956,1.974760,-9.424097,301.852126,-1436.427514,19.954858,-19.954858
0.006200,0.006259,-0.029898,2.004870,-9.567372,301.102703,-1432.752758,19.953874,-19.953874
0.006300,0.006460,-0.030855,2.034905,-9.710279,300.351129,-1429.070522,19.952883,-19.952883
0.006400,0.006663,-0.031826,2.064865,-9.852818,299.597322,-1425.380480,19.951883,-19.951883
0.006500,0.006870,-0.032811,2.094749,-9.994986,298.841200,-1421.682306,19.950876,-19.950876
0.006600,0.007079,-0.033811,2.124557,-10.136783,298.082679,-1417.975673,19.949861,-19.949861
0.006700,0.007291,-0.034824,2.154290,-10.278209,297.321678,-1414.260254,19.948838,-19.948838
0.006800,0.007507,-0.035852,2.183945,-10.419263,296.558113,-1410.535721,19.947808,-19.947808
0.006900,0.007725,-0.036894,2.213525,-10.559943,295.791900,-1406.801747,19.946769,-19.946769
0.007000,0.007947,-0.037950,2.243027,-10.700249,295.022958,-1403.058004,19.945723,-19.945723
0.007100,0.008171,-0.039020,2.272452,-10.840179,294.251202,-1399.304166,19.944669,-19.944669
0.007200,0.008398,-0.040104,2.301800,-10.979733,293.476549,-1395.539905,19.943607,-19.943607
0.007300,0.008628,-0.041202,2.331070,-11.118910,292.698916,-1391.764896,19.942537,-19.942537
0.007400,0.008861,-0.042314,2.360261,-11.257708,291.918222,-1387.978812,19.941460,-19.941460
0.007500,0.009097,-0.043440,2.389375,-11.396126,291.134382,-1384.181330,19.940374,-19.940374
0.007600,0.009336,-0.044579,2.418410,-11.534163,290.347314,-1380.372125,19.939281,-19.939281
0.007700,0.009578,-0.045733,2.447365,-11.671818,289.556936,-1376.550875,19.938180,-19.938180
0.007800,0.009823,-0.046900,2.476242,-11.809090,288.763165,-1372.717259,19.937071,-19.937071
0.007900,0.010071,-0.048081,2.505038,-11.945977,287.965921,-1368.870957,19.935954,-19.935954
0.008000,0.010321,-0.049276,2.533755,-12.082478,287.165121,-1365.011651,19.934830,-19.934830
0.008100,0.010574,-0.050484,2.562391,-12.218592,286.360685,-1361.139026,19.933697,-19.933697
0.008200,0.010831,-0.051706,2.590946,-12.354317,285.552531,-1357.252766,19.932557,-19.932557
0.008300,0.011090,-0.052941,2.619420,-12.489653,284.740580,-1353.352560,19.931409,-19.931409
0.008400,0.011352,-0.054190,2.647812,-12.624596,283.924752,-1349.438097,19.930253,-19.930253
0.008500,0.011617,-0.055452,2.676123,-12.759147,283.104968,-1345.509071,19.929089,-19.929089
0.008600,0.011884,-0.056728,2.704351,-12.893304,282.281149,-1341.565177,19.927918,-19.927918
0.008700,0.012155,-0.058018,2.732496,-13.027064,281.453218,-1337.606112,19.926738,-19.926738
0.008800,0.012428,-0.059320,2.760559,-13.160428,280.621096,-1333.631577,19.925551,-19.925551
0.008900,0.012704,-0.060636,2.788537,-13.293392,279.784708,-1329.641277,19.924356,-19.924356
0.009000,0.012983,-0.061966,2.816431,-13.425955,278.943977,-1325.634919,19.923153,-19.923153
0.009100,0.013264,-0.063308,2.844241,-13.558116,278.098829,-1321.612213,19.921943,-19.921943
0.009200,0.013549,-0.064664,2.871966,-13.689874,277.249189,-1317.572874,19.920724,-19.920724
0.009300,0.013836,-0.066033,2.899606,-13.821225,276.394984,-1313.516620,19.919498,-19.919498
0.009400,0.014126,-0.067415,2.927159,-13.952170,275.536141,-1309.443172,19.918264,-19.918264
0.009500,0.014419,-0.068811,2.954627,-14.082705,274.672588,-1305.352257,19.917022,-19.917022
0.009600,0.014714,-0.070219,2.982007,-14.212829,273.804256,-1301.243605,19.915772,-19.915772
0.009700,0.015012,-0.071640,3.009300,-14.342541,272.931073,-1297.116950,19.914515,-19.914515
0.009800,0.015313,-0.073074,3.036505,-14.471838,272.052973,-1292.972032,19.913250,-19.913250
0.009900,0.015617,-0.074522,3.063622,-14.600719,271.169886,-1288.808594,19.911976,-19.911976
0.010000,0.015923,-0.075982,3.090651,-14.729182,270.281748,-1284.626386,19.910696,-19.910696
0.010100,0.016232,-0.077455,3.117589,-14.857224,269.388492,-1280.425161,19.909407,-19.909407
0.010200,0.016544,-0.078940,3.144438,-14.984845,268.490055,-1276.204678,19.908110,-19.908110
0.010300,0.016859,-0.080439,3.171197,-15.112041,267.586374,-1271.964702,19.906806,-19.906806
0.010400,0.017176,-0.081950,3.197865,-15.238812,266.677387,-1267.705002,19.905494,-19.905494
0.010500,0.017495,-0.083474,3.224441,-15.365154,265.763035,-1263.425354,19.904174,-19.904174
0.010600,0.017818,-0.085010,3.250925,-15.491067,264.843259,-1259.125540,19.902846,-19.902846
0.010700,0.018143,-0.086559,3.277317,-15.616547,263.918001,-1254.805348,19.901510,-19.901510
0.010800,0.018471,-0.088121,3.303616,-15.741594,262.987205,-1250.464570,19.900167,-19.900167
0.010900,0.018801,-0.089695,3.329821,-15.866204,262.050817,-1246.103006,19.898816,-19.898816
0.011000,0.019134,-0.091282,3.355932,-15.990376,261.108785,-1241.720464,19.897457,-19.897457
0.011100,0.019470,-0.092881,3.381948,-16.114108,260.161056,-1237.316756,19.896090,-19.896090
0.011200,0.019808,-0.094492,3.407869,-16.237397,259.207581,-1232.891702,19.894715,-19.894715
0.011300,0.020149,-0.096116,3.433694,-16.360241,258.248311,-1228.445128,19.893333,-19.893333
0.011400,0.020492,-0.097752,3.459422,-16.482639,257.283201,-1223.976869,19.891943,-19.891943
0.011500,0.020838,-0.099400,3.485053,-16.604588,256.312206,-1219.486765,19.890545,-19.890545
0.011600,0.021186,-0.101061,3.510587,-16.726085,255.335282,-1214.974664,19.889139,-19.889139
0.011700,0.021538,-0.102733,3.536022,-16.847129,254.352388,-1210.440423,19.887726,-19.887726
0.011800,0.021891,-0.104418,3.561358,-16.967718,253.363485,-1205.883905,19.886304,-19.886304
0.011900,0.022247,-0.106115,3.586595,-17.087848,252.368534,-1201.304980,19.884875,-19.884875
0.012000,0.022606,-0.107824,3.611732,-17.207518,251.367501,-1196.703529,19.883438,-19.883438
0.012100,0.022967,-0.109544,3.636768,-17.326726,250.360351,-1192.079438,19.881993,-19.881993
0.012200,0.023331,-0.111277,3.661703,-17.445470,249.347053,-1187.432602,19.880541,-19.880541
0.012300,0.023697,-0.113022,3.686535,-17.563746,248.327576,-1182.762925,19.879081,-19.879081
0.012400,0.024066,-0.114778,3.711266,-17.681553,247.301892,-1178.070319,19.877612,-19.877612
0.012500,0.024437,-0.116546,3.735893,-17.798888,246.269975,-1173.354705,19.876137,-19.876137
0.012600,0.024810,-0.118326,3.760416,-17.915750,245.231802,-1168.616010,19.874653,-19.874653
0.012700,0.025186,-0.120118,3.784834,-18.032136,244.187351,-1163.854174,19.873161,-19.873161
0.012800,0.025565,-0.121921,3.809148,-18.148042,243.136601,-1159.069143,19.871662,-19.871662
0.012900,0.025946,-0.123736,3.833356,-18.263469,242.079535,-1154.260872,19.870155,-19.870155
0.013000,0.026329,-0.125562,3.857458,-18.378411,241.016138,-1149.429326,19.868640,-19.868640
0.013100,0.026715,-0.127400,3.881452,-18.492869,239.946397,-1144.574480,19.867118,-19.867118
0.013200,0.027103,-0.129249,3.905339,-18.606839,238.870300,-1139.696315,19.865588,-19.865588
0.013300,0.027494,-0.131110,3.929118,-18.720318,237.787838,-1134.794825,19.864049,-19.864049
0.013400,0.027886,-0.132982,3.952788,-18.833305,236.699006,-1129.870012,19.862503,-19.862503
0.013500,0.028282,-0.134865,3.976348,-18.945797,235.603798,-1124.921887,19.860950,-19.860950
0.013600,0.028679,-0.136760,3.999799,-19.057792,234.502212,-1119.950470,19.859388,-19.859388
0.013700,0.029079,-0.138666,4.023138,-19.169288,233.394250,-1114.955793,19.857819,-19.857819
0.013800,0.029482,-0.140582,4.046366,-19.280282,232.279912,-1109.937896,19.856242,-19.856242
0.013900,0.029886,-0.142511,4.069482,-19.390771,231.159206,-1104.896829,19.854657,-19.854657
0.014000,0.030293,-0.144450,4.092485,-19.500755,230.032137,-1099.832652,19.853065,-19.853065
0.014100,0.030702,-0.146400,4.115375,-19.610229,228.898715,-1094.745434,19.851464,-19.851464
0.014200,0.031114,-0.148361,4.138151,-19.719193,227.758953,-1089.635257,19.849856,-19.849856
0.014300,0.031528,-0.150333,4.160812,-19.827643,226.612865,-1084.502209,19.848240,-19.848240
0.014400,0.031944,-0.152315,4.183358,-19.935577,225.460467,-1079.346390,19.846617,-19.846617
0.014500,0.032362,-0.154309,4.205788,-20.042994,224.301780,-1074.167910,19.844985,-19.844985
0.014600,0.032783,-0.156313,4.228102,-20.149891,223.136824,-1068.966890,19.843346,-19.843346
0.014700,0.033206,-0.158328,4.250299,-20.256265,221.965624,-1063.743459,19.841699,-19.841699
0.014800,0.033631,-0.160354,4.272378,-20.362115,220.788207,-1058.497758,19.840045,-19.840045
0.014900,0.034058,-0.162390,4.294338,-20.467438,219.604601,-1053.229937,19.838382,-19.838382
0.015000,0.034487,-0.164437,4.316179,-20.572232,218.414839,-1047.940156,19.836712,-19.836712
0.015100,0.034919,-0.166494,4.337901,-20.676495,217.218953,-1042.628585,19.835034,-19.835034
0.015200,0.035353,-0.168562,4.359503,-20.780224,216.016980,-1037.295407,19.833348,-19.833348
0.015300,0.035789,-0.170640,4.380984,-20.883419,214.808960,-1031.940811,19.831655,-19.831655
0.015400,0.036227,-0.172728,4.402343,-20.986075,213.594933,-1026.564998,19.829954,-19.829954
0.015500,0.036667,-0.174827,4.423581,-21.088192,212.374942,-1021.168179,19.828245,-19.828245
0.015600,0.037109,-0.176935,4.444696,-21.189767,211.149035,-1015.750576,19.826528,-19.826528
0.015700,0.037554,-0.179054,4.465688,-21.290798,209.917260,-1010.312419,19.824803,-19.824803
0.015800,0.038000,-0.181184,4.486556,-21.391284,208.679666,-1004.853949,19.823071,-19.823071
0.015900,0.038449,-0.183323,4.507299,-21.491221,207.436309,-999.375417,19.821331,-19.821331
0.016000,0.038900,-0.185472,4.527918,-21.590609,206.187243,-993.877084,19.819583,-19.819583
0.016100,0.039353,-0.187631,4.548411,-21.689445,204.932527,-988.359220,19.817828,-19.817828
0.016200,0.039807,-0.189800,4.568778,-21.787727,203.672222,-982.822105,19.816064,-19.816064
0.016300,0.040264,-0.191979,4.589019,-21.885454,202.406389,-977.266029,19.814293,-19.814293
0.016400,0.040723,-0.194167,4.609133,-21.982623,201.135094,-971.691292,19.812515,-19.812515
0.016500,0.041184,-0.196365,4.629118,-22.079233,199.858405,-966.098201,19.810728,-19.810728
0.016600,0.041647,-0.198573,4.648976,-22.175281,198.576391,-960.487076,19.808934,-19.808934
0.016700,0.042112,-0.200791,4.668705,-22.270767,197.289124,-954.858244,19.807132,-19.807132
0.016800,0.042579,-0.203018,4.688305,-22.365688,195.996679,-949.212041,19.805322,-19.805322
0.016900,0.043048,-0.205254,4.707775,-22.460043,194.699133,-943.548813,19.803505,-19.803505
0.017000,0.043518,-0.207500,4.727114,-22.553830,193.396563,-937.868915,19.801680,-19.801680
0.017100,0.043991,-0.209756,4.746323,-22.647047,192.089050,-932.172709,19.799847,-19.799847
0.017200,0.044466,-0.212021,4.765401,-22.739693,190.776678,-926.460569,19.798006,-19.798006
0.017300,0.044942,-0.214295,4.784347,-22.831767,189.459532,-920.732874,19.796158,-19.796158
0.017400,0.045421,-0.216578,4.803160,-22.923266,188.137699,-914.990015,19.794301,-19.794301
0.017500,0.045901,-0.218870,4.821842,-23.014189,186.811268,-909.232387,19.792437,-19.792437
0.017600,0.046383,-0.221171,4.840390,-23.104535,185.480331,-903.460396,19.790566,-19.790566
0.017700,0.046867,-0.223482,4.858804,-23.194302,184.144979,-897.674457,19.788687,-19.788687
0.017800,0.047353,-0.225801,4.877085,-23.283490,182.805310,-891.874989,19.786799,-19.786799
0.017900,0.047841,-0.228130,4.895231,-23.372096,181.461419,-886.062423,19.784905,-19.784905
0.018000,0.048330,-0.230467,4.913242,-23.460120,180.113406,-880.237193,19.783002,-19.783002
0.018100,0.048822,-0.232813,4.931118,-23.547560,178.761371,-874.399744,19.781092,-19.781092
0.018200,0.049315,-0.235168,4.948859,-23.634415,177.405417,-868.550526,19.779174,-19.779174
0.018300,0.049810,-0.237531,4.966463,-23.720684,176.045648,-862.689997,19.777248,-19.777248
0.018400,0.050306,-0.239903,4.983932,-23.806366,174.682169,-856.818620,19.775315,-19.775315
0.018500,0.050805,-0.242284,5.001263,-23.891459,173.315089,-850.936867,19.773374,-19.773374
0.018600,0.051305,-0.244673,5.018458,-23.975964,171.944517,-845.045215,19.771425,-19.771425
0.018700,0.051807,-0.247071,5.035515,-24.059878,170.570563,-839.144146,19.769468,-19.769468
0.018800,0.052310,-0.249477,5.052434,-24.143202,169.193340,-833.234150,19.767504,-19.767504
0.018900,0.052816,-0.251891,5.069215,-24.225933,167.812961,-827.315722,19.765532,-19.765532
0.019000,0.053322,-0.254313,5.085858,-24.308072,166.429541,-821.389361,19.763552,-19.763552
0.019100,0.053831,-0.256744,5.102363,-24.389618,165.043197,-815.455574,19.761564,-19.761564
0.019200,0.054341,-0.259183,5.118728,-24.470569,163.654046,-809.514870,19.759569,-19.759569
0.019300,0.054853,-0.261630,5.134954,-24.550926,162.262208,-803.567765,19.757566,-19.757566
0.019400,0.055367,-0.264085,5.151041,-24.630688,160.867802,-797.614779,19.755556,-19.755556
0.019500,0.055882,-0.266548,5.166988,-24.709853,159.470950,-791.656436,19.753537,-19.753537
0.019600,0.056398,-0.269019,5.182795,-24.788423,158.071774,-785.693264,19.751511,-19.751511
0.019700,0.056917,-0.271498,5.198462,-24.866395,156.670397,-779.725795,19.749478,-19.749478
0.019800,0.057437,-0.273985,5.213989,-24.943771,155.266945,-773.754566,19.747436,-19.747436
0.019900,0.057958,-0.276479,5.229375,-25.020549,153.861542,-767.780116,19.745387,-19.745387
0.020000,0.058481,-0.278981,5.244621,-25.096729,152.454315,-761.802986,19.743330,-19.743330
0.020100,0.059005,-0.281491,5.259725,-25.172311,151.045390,-755.823722,19.741266,-19.741266
0.020200,0.059531,-0.284008,5.274689,-25.247296,149.634896,-749.842872,19.739193,-19.739193
0.020300,0.060059,-0.286533,5.289511,-25.321682,148.222960,-743.860986,19.737113,-19.737113
0.020400,0.060588,-0.289065,5.304192,-25.395470,146.809712,-737.878618,19.735026,-19.735026
0.020500,0.061118,-0.291605,5.318731,-25.468659,145.395281,-731.896320,19.732930,-19.732930
0.020600,0.061650,-0.294152,5.333129,-25.541251,143.979798,-725.914650,19.730827,-19.730827
0.020700,0.062183,-0.296706,5.347386,-25.613244,142.563394,-719.934164,19.728717,-19.728717
0.020800,0.062718,-0.299267,5.361500,-25.684640,141.146198,-713.955421,19.726598,-19.726598
0.020900,0.063254,-0.301835,5.375473,-25.755437,139.728343,-707.978982,19.724472,-19.724472
0.021000,0.063792,-0.304411,5.389304,-25.825638,138.309960,-702.005406,19.722338,-19.722338
0.021100,0.064331,-0.306994,5.402993,-25.895242,136.891182,-696.035253,19.720197,-19.720197
0.021200,0.064871,-0.309583,5.416540,-25.964248,135.472139,-690.069085,19.718047,-19.718047
0.021300,0.065413,-0.312180,5.429946,-26.032659,134.052965,-684.107463,19.715890,-19.715890
0.021400,0.065956,-0.314783,5.443209,-26.100474,132.633791,-678.150946,19.713726,-19.713726
0.021500,0.066500,-0.317393,5.456331,-26.167694,131.214749,-672.200095,19.711554,-19.711554
0.021600,0.067046,-0.320010,5.469310,-26.234320,129.795973,-666.255468,19.709374,-19.709374
0.021700,0.067593,-0.322633,5.482148,-26.300352,128.377593,-660.317625,19.707186,-19.707186
0.021800,0.068141,-0.325263,5.494844,-26.365790,126.959742,-654.387120,19.704991,-19.704991
0.021900,0.068690,-0.327900,5.507398,-26.430637,125.542550,-648.464511,19.702788,-19.702788
0.022000,0.069241,-0.330543,5.519811,-26.494892,124.126150,-642.550349,19.700577,-19.700577
0.022100,0.069793,-0.333192,5.532082,-26.558556,122.710672,-636.645187,19.698358,-19.698358
0.022200,0.070346,-0.335848,5.544211,-26.621631,121.296247,-630.749573,19.696132,-19.696132
0.022300,0.070901,-0.338510,5.556200,-26.684118,119.883005,-624.864054,19.693899,-19.693899
0.022400,0.071456,-0.341179,5.568047,-26.746017,118.471075,-618.989175,19.691657,-19.691657
0.022500,0.072013,-0.343853,5.579753,-26.807329,117.060587,-613.125477,19.689408,-19.689408
0.022600,0.072571,-0.346534,5.591318,-26.868056,115.651668,-607.273497,19.687151,-19.687151
0.022700,0.073130,-0.349221,5.602743,-26.928200,114.244447,-601.433770,19.684887,-19.684887
0.022800,0.073690,-0.351914,5.614026,-26.987761,112.839050,-595.606828,19.682615,-19.682615
0.022900,0.074252,-0.354612,5.625170,-27.046740,111.435604,-589.793197,19.680335,-19.680335
0.023000,0.074814,-0.357317,5.636173,-27.105139,110.034233,-583.993402,19.678048,-19.678048
0.023100,0.075378,-0.360028,5.647037,-27.162960,108.635063,-578.207961,19.675753,-19.675753
0.023200,0.075943,-0.362744,5.657761,-27.220204,107.238217,-572.437389,19.673450,-19.673450
0.023300,0.076508,-0.365466,5.668345,-27.276872,105.843818,-566.682196,19.671139,-19.671139
0.023400,0.077075,-0.368194,5.678790,-27.332966,104.451988,-560.942889,19.668821,-19.668821
0.023500,0.077643,-0.370927,5.689097,-27.388488,103.062846,-555.219968,19.666496,-19.666496
0.023600,0.078212,-0.373666,5.699264,-27.443440,101.676512,-549.513929,19.664162,-19.664162
0.023700,0.078782,-0.376410,5.709294,-27.497822,100.293105,-543.825261,19.661821,-19.661821
0.023800,0.079353,-0.379160,5.719185,-27.551638,98.912743,-538.154450,19.659472,-19.659472
0.023900,0.079925,-0.381915,5.728938,-27.604888,97.535540,-532.501974,19.657116,-19.657116
0.024000,0.080498,-0.384675,5.738555,-27.657575,96.161612,-526.868308,19.654752,-19.654752
0.024100,0.081072,-0.387441,5.748034,-27.709700,94.791071,-521.253919,19.652380,-19.652380
0.024200,0.081646,-0.390212,5.757376,-27.761266,93.424031,-515.659268,19.650001,-19.650001
0.024300,0.082222,-0.392988,5.766582,-27.812274,92.060601,-510.084811,19.647614,-19.647614
0.024400,0.082799,-0.395770,5.775652,-27.862728,90.700892,-504.530996,19.645219,-19.645219
0.024500,0.083376,-0.398556,5.784587,-27.912627,89.345010,-498.998267,19.642817,-19.642817
0.024600,0.083955,-0.401347,5.793386,-27.961976,87.993062,-493.487058,19.640407,-19.640407
0.024700,0.084534,-0.404143,5.802051,-28.010776,86.645154,-487.997798,19.637989,-19.637989
0.024800,0.085114,-0.406944,5.810581,-28.059029,85.301388,-482.530911,19.635564,-19.635564
0.024900,0.085695,-0.409750,5.818977,-28.106738,83.961866,-477.086810,19.633131,-19.633131
0.025000,0.086277,-0.412561,5.827240,-28.153904,82.626689,-471.665905,19.630691,-19.630691
0.025100,0.086860,-0.415376,5.835369,-28.200531,81.295955,-466.268596,19.628243,-19.628243
0.025200,0.087444,-0.418196,5.843366,-28.246621,79.969761,-460.895277,19.625787,-19.625787
0.025300,0.088028,-0.421021,5.851231,-28.292175,78.648203,-455.546333,19.623323,-19.623323
0.025400,0.088613,-0.423850,5.858964,-28.337197,77.331373,-450.222144,19.620852,-19.620852
0.025500,0.089199,-0.426684,5.866566,-28.381690,76.019364,-444.923081,19.618374,-19.618374
0.025600,0.089786,-0.429522,5.874037,-28.425655,74.712267,-439.649508,19.615887,-19.615887
0.025700,0.090373,-0.432365,5.881378,-28.469095,73.410169,-434.401780,19.613393,-19.613393
0.025800,0.090961,-0.435212,5.888590,-28.512013,72.113157,-429.180246,19.610892,-19.610892
0.025900,0.091550,-0.438063,5.895672,-28.554411,70.821317,-423.985245,19.608383,-19.608383
0.026000,0.092140,-0.440918,5.902625,-28.596293,69.534730,-418.817111,19.605866,-19.605866
0.026100,0.092730,-0.443778,5.909451,-28.637661,68.253480,-413.676168,19.603341,-19.603341
0.026200,0.093321,-0.446642,5.916148,-28.678517,66.977644,-408.562732,19.600809,-19.600809
0.026300,0.093912,-0.449510,5.922719,-28.718865,65.707302,-403.477112,19.598269,-19.598269
0.026400,0.094505,-0.452381,5.929163,-28.758707,64.442528,-398.419609,19.595722,-19.595722
0.026500,0.095098,-0.455257,5.935482,-28.798046,63.183397,-393.390515,19.593167,-19.593167
0.026600,0.095691,-0.458137,5.941675,-28.836885,61.929980,-388.390114,19.590604,-19.590604
0.026700,0.096285,-0.461021,5.947743,-28.875227,60.682349,-383.418683,19.588034,-19.588034
0.026800,0.096880,-0.463908,5.953687,-28.913074,59.440572,-378.476489,19.585456,-19.585456
0.026900,0.097475,-0.466800,5.959507,-28.950431,58.204714,-373.563794,19.582871,-19.582871
0.027000,0.098071,-0.469695,5.965205,-28.987299,56.974842,-368.680847,19.580278,-19.580278
0.027100,0.098668,-0.472593,5.970780,-29.023682,55.751017,-363.827894,19.577677,-19.577677
0.027200,0.099265,-0.475496,5.976233,-29.059582,54.533300,-359.005170,19.575069,-19.575069
0.027300,0.099863,-0.478402,5.981565,-29.095003,53.321751,-354.212902,19.572453,-19.572453
0.027400,0.100461,-0.481311,5.986777,-29.129948,52.116427,-349.451310,19.569830,-19.569830
0.027500,0.101059,-0.484224,5.991869,-29.164421,50.917383,-344.720604,19.567199,-19.567199
0.027600,0.101659,-0.487141,5.996841,-29.198423,49.724672,-340.020988,19.564560,-19.564560
0.027700,0.102258,-0.490060,6.001695,-29.231958,48.538347,-335.352657,19.561914,-19.561914
0.027800,0.102858,-0.492984,6.006431,-29.265029,47.358456,-330.715798,19.559260,-19.559260
0.027900,0.103459,-0.495910,6.011050,-29.297641,46.185048,-326.110590,19.556598,-19.556598
