time [s],q1 [rad],q2 [rad],q1dot [rad/s],q2dot [rad/s],q1ddot [rad/s^2],q2ddot [rad/s^2],u1 [Nm],u2 [Nm]
0.355000,1.297339,-9.436731,-0.269546,4.132806,-12.331362,272.826411,-11.217110,11.217110
0.360000,1.311314,-9.978975,-0.326213,5.179535,-15.669482,272.994570,-11.651233,11.651233
0.365000,1.149807,-9.533272,-0.473092,6.358300,-18.627815,242.884577,-12.072770,12.072770
0.370000,1.190654,-9.063450,-0.517809,7.982861,-21.752882,236.514687,-12.481337,12.481337
0.375000,1.205277,-8.275152,-0.704716,9.301650,-28.475533,253.741744,-12.876561,12.876561
0.380000,1.185387,-8.175703,-0.827070,10.281231,-29.730570,241.904806,-13.258087,13.258087
0.385000,1.263581,-9.375124,-0.970847,11.929150,-38.117958,247.080061,-13.625571,13.625571
0.390000,1.174489,-9.396575,-1.198642,13.418943,-44.440551,227.688843,-13.978687,13.978687
0.395000,1.177997,-8.516863,-1.450209,14.069219,-54.886375,207.159448,-14.317122,14.317122
0.400000,1.153987,-8.058486,-1.680690,13.861519,-61.262738,232.635617,-14.640577,14.640577
0.405000,1.185384,-9.423980,-2.171943,14.852303,-60.717436,241.733671,-14.948771,14.948771
0.410000,1.041293,-7.763855,-2.477091,17.701407,-78.546063,214.662187,-15.241439,15.241439
0.415000,1.050033,-9.035289,-2.712684,19.362517,-75.161154,243.189401,-15.518329,15.518329
0.420000,1.034584,-8.892383,-3.050167,18.526963,-88.992365,233.872878,-15.779208,15.779208
0.425000,1.204098,-8.406893,-3.592966,20.807819,-93.137619,296.638538,-16.023858,16.023858
0.430000,1.020501,-7.749402,-4.162553,21.115679,-102.224529,316.300560,-16.252079,16.252079
0.435000,1.043937,-8.190539,-4.409618,25.068152,-112.443420,341.742151,-16.463685,16.463685
0.440000,1.024199,-8.696721,-5.759946,23.122374,-143.478764,411.046920,-16.658510,16.658510
0.445000,0.933774,-8.243601,-6.754359,27.523157,-168.078693,436.668140,-16.836404,16.836404
0.450000,0.893939,-8.232669,-7.365298,31.741407,-182.067965,529.420866,-16.997232,16.997232
0.455000,0.879677,-7.459488,-7.765867,32.541244,-229.556016,755.926935,-17.140878,17.140878
0.460000,0.873180,-6.992261,-9.160788,37.523770,-278.573572,830.572201,-17.267245,17.267245
0.465000,0.770132,-7.762976,-10.199981,46.059802,-306.655741,1049.865514,-17.376249,17.376249
0.470000,0.867227,-6.520600,-12.612762,46.641785,-378.195807,1482.893591,-17.467828,17.467828
0.475000,0.684446,-6.161327,-13.149202,59.979550,-383.856695,1374.361436,-17.541933,17.541933
0.480000,0.648839,-6.868585,-15.542907,62.008417,-167.901902,598.175677,-17.598536,17.598536
0.485000,0.536034,-6.331032,-16.875813,56.998181,172.928252,-762.741739,-17.637624,17.637624
0.490000,0.519427,-6.100379,-13.444583,57.127855,282.456866,-1233.438164,-17.659203,17.659203
0.495000,0.395436,-5.133239,-13.171963,46.281448,265.223495,-957.746316,-17.663294,17.663294
0.500000,0.367226,-5.599460,-10.807361,42.941763,239.818251,-744.465624,-17.649938,17.649938
0.505000,0.327526,-4.611325,-10.560397,44.574407,191.102499,-556.038919,-17.619191,17.619191
0.510000,0.259857,-5.155497,-10.532150,42.779179,151.399309,-372.868661,-17.571127,17.571127
0.515000,0.202944,-4.919619,-9.859363,35.824723,145.345491,-233.202824,-17.505837,17.505837
0.520000,0.165896,-4.627067,-7.997504,39.666658,115.944778,-143.355026,-17.423428,17.423428
0.525000,0.120747,-4.489890,-7.307308,33.244891,114.459095,-44.913497,-17.324024,17.324024
0.530000,0.086053,-4.196456,-7.351597,36.995543,138.277292,40.235269,-17.207766,17.207766
0.535000,0.055814,-3.737885,-6.334837,36.435976,127.418379,126.083915,-17.074810,17.074810
0.540000,0.020005,-4.075545,-5.945654,38.524773,158.155073,191.578303,-16.925330,16.925330
0.545000,-0.005866,-3.846316,-5.103529,41.251402,116.137927,240.828838,-16.759515,16.759515
0.550000,-0.027714,-3.530598,-4.741126,43.380907,72.308992,164.826353,-16.577568,16.577568
0.555000,-0.056157,-3.074365,-4.524438,42.041913,-26.435573,45.513197,-16.379711,16.379711
0.560000,-0.077112,-2.797037,-4.536249,41.781832,-111.992728,-68.921085,-16.166177,16.166177
0.565000,-0.097637,-2.479575,-5.674232,41.391294,-171.524921,-107.566117,-15.937217,15.937217
0.570000,-0.143945,-2.508967,-6.007145,37.983089,-209.689128,-40.711431,-15.693095,15.693095
0.575000,-0.178439,-2.216842,-8.137800,39.258637,-205.080147,60.076107,-15.434091,15.434091
0.580000,-0.224454,-2.091683,-8.347056,36.515418,-217.552751,187.858360,-15.160496,15.160496
0.585000,-0.267658,-1.918169,-9.010458,39.234712,-201.897517,325.315522,-14.872618,14.872618
0.590000,-0.287558,-1.842871,-10.769409,41.959521,-223.329611,508.756403,-14.570777,14.570777
0.595000,-0.348244,-1.450958,-11.164479,42.884264,-281.547107,703.181926,-14.255305,14.255305
0.600000,-0.388551,-1.236036,-13.967598,53.007214,-336.176092,1088.235538,-13.926548,13.926548
0.605000,-0.475372,-0.913796,-16.784847,57.679372,-384.735440,1579.983651,-13.584863,13.584863
0.610000,-0.559001,-0.718805,-17.255916,67.209342,-521.136886,2068.813071,-13.230620,13.230620
0.615000,-0.693182,-0.285556,-20.929891,73.875466,-379.679857,1357.005732,-12.864200,12.864200
0.620000,-0.741619,0.063254,-18.607426,69.973108,261.242161,-1212.609744,-12.485996,12.485996
0.625000,-0.874526,0.397018,-19.848399,61.012738,511.097003,-2342.905383,-12.096410,12.096410
0.630000,-0.896349,0.706537,-15.573940,59.928950,476.983402,-1735.214719,-11.695854,11.695854
0.635000,-0.945045,1.012020,-13.198011,45.982504,295.828141,-1320.897759,-11.284753,11.284753
0.640000,-1.070102,1.232552,-12.156523,40.629303,260.980361,-877.287899,-10.863538,10.863538
0.645000,-1.253398,1.476743,-10.878279,38.763371,172.921629,-592.478547,-10.432650,10.432650
0.650000,-1.252599,1.606938,-9.287727,37.717417,164.550025,-413.793326,-9.992538,9.992538
0.655000,-1.268195,1.913010,-9.277332,31.401067,140.228978,-299.019234,-9.543661,9.543661
0.660000,-1.232324,2.062393,-9.337334,31.484101,120.568871,-262.726758,-9.086483,9.086483
0.665000,-1.305221,1.956543,-7.968619,30.596655,102.782889,-175.383081,-8.621477,8.621477
0.670000,-1.446003,2.228870,-8.343665,32.339635,99.728245,-110.855066,-8.149120,8.149120
0.675000,-1.419311,2.274196,-6.569679,30.354278,89.623048,-70.954606,-7.669898,7.669898
0.680000,-1.385416,2.643378,-6.658575,33.729190,86.588338,-55.486594,-7.184300,7.184300
0.685000,-1.463798,2.588632,-5.982312,31.140900,72.568043,-49.320349,-6.692823,6.692823
0.690000,-1.493622,2.802091,-6.244919,32.811067,51.593441,-67.842384,-6.195965,6.195965
0.695000,-1.418516,2.747331,-5.811198,27.362889,16.617557,-114.367734,-5.694232,5.694232
0.700000,-1.731999,3.427190,-5.769528,31.219165,-14.718708,-140.990724,-5.188130,5.188130
0.705000,-1.528008,3.453620,-5.594953,28.568110,-37.166232,-153.481918,-4.678169,4.678169
0.710000,-1.581777,3.524960,-6.110396,26.072937,-46.547416,-176.695390,-4.164864,4.164864
0.715000,-1.615420,3.289079,-6.226127,24.868996,-43.546658,-156.838544,-3.648729,3.648729
0.720000,-1.726994,3.574491,-6.767677,24.915429,-38.222355,-139.429444,-3.130281,3.130281
0.725000,-1.895520,4.166651,-6.961283,27.661552,-39.741443,-110.932721,-2.610036,2.610036
0.730000,-1.803305,3.751357,-7.721905,25.008728,-34.019130,-87.684288,-2.088515,2.088515
0.735000,-1.652203,3.974267,-7.471588,22.798187,-27.333009,-61.765292,-1.566233,1.566233
0.740000,-1.777997,4.498607,-7.784026,24.157480,-24.345424,-55.276558,-1.043709,1.043709
0.745000,-1.772484,4.402794,-7.255542,24.008017,-19.959932,-41.776210,-0.521460,0.521460
0.750000,-2.048088,4.195404,-8.005972,23.723542,-15.031972,-40.269118,-0.000000,0.000000
0.755000,-2.155940,4.483633,-6.943588,23.241007,-11.361932,-43.451259,0.520158,-0.520158
0.760000,-2.046507,4.727786,-7.213586,21.867065,-8.178693,-46.177783,1.038504,-1.038504
0.765000,-2.107375,4.835940,-8.292672,24.745402,-2.433311,-54.200397,1.554530,-1.554530
0.770000,-1.916337,4.665532,-8.411785,23.508557,4.187734,-71.052703,2.067733,-2.067733
0.775000,-2.326296,4.607745,-7.818536,23.477263,11.182696,-102.412960,2.577614,-2.577614
0.780000,-2.211493,4.971754,-8.302078,21.404700,21.878685,-136.369466,3.083677,-3.083677
0.785000,-2.352498,4.853849,-7.881712,21.737204,36.465884,-178.695387,3.585432,-3.585432
0.790000,-2.360940,5.837495,-6.940967,20.143879,49.637517,-247.760656,4.082394,-4.082394
0.795000,-2.438747,5.862455,-7.555644,18.882765,62.973179,-321.207406,4.574086,-4.574086
0.800000,-2.483377,5.690077,-7.154228,17.851359,90.083018,-363.521655,5.060034,-5.060034
0.805000,-2.229344,5.438582,-6.065435,15.921244,99.425362,-505.949607,5.539774,-5.539774
0.810000,-2.215813,6.118797,-5.417077,12.354278,111.179804,-528.151945,6.012847,-6.012847
0.815000,-2.320603,5.404908,-4.546629,10.147910,120.900603,-595.952793,6.478803,-6.478803
0.820000,-2.630464,5.633877,-4.405924,6.311966,139.474424,-635.897967,6.937199,-6.937199
0.825000,-2.437299,5.709675,-3.715078,3.211381,147.842145,-622.202704,7.387603,-7.387603
0.830000,-2.258851,5.503595,-2.669879,0.303351,125.219546,-531.119385,7.829588,-7.829588
0.835000,-2.633373,6.303394,-2.221207,-2.518495,113.957733,-552.305747,8.262741,-8.262741
0.840000,-2.709542,5.718007,-1.701833,-5.332791,124.690219,-484.319180,8.686655,-8.686655
0.845000,-2.559046,5.272890,-1.043317,-7.419978,108.145661,-482.269038,9.100935,-9.100935
0.850000,-2.310781,5.330850,-0.589090,-9.293250,94.033101,-408.393802,9.505197,-9.505197
0.855000,-2.294484,6.229230,-0.130427,-11.322174,77.916822,-410.272554,9.899065,-9.899065
0.860000,-2.518072,5.969207,0.224413,-14.534243,62.658443,-327.652502,10.282177,-10.282177
0.865000,-2.612468,5.113574,0.456261,-16.618608,51.433580,-275.123661,10.654182,-10.654182
0.870000,-2.272903,5.505294,0.785066,-17.861152,37.849150,-232.016139,11.014741,-11.014741
0.875000,-2.624761,5.658878,0.822923,-16.990441,25.166395,-187.256858,11.363525,-11.363525
0.880000,-2.627724,5.529303,0.894682,-19.518254,11.011177,-172.537324,11.700221,-11.700221
0.885000,-2.354623,5.449218,1.072799,-20.312259,-0.263563,-142.901786,12.024525,-12.024525
0.890000,-2.477093,4.882276,0.930453,-21.938171,-11.971181,-126.693587,12.336148,-12.336148
0.895000,-2.244930,5.100159,0.832592,-21.052084,-22.371730,-128.490843,12.634816,-12.634816
0.900000,-2.322172,5.088732,0.664897,-21.043637,-32.301492,-132.472909,12.920264,-12.920264
0.905000,-2.512979,5.242029,0.577629,-21.209840,-40.400466,-129.966796,13.192244,-13.192244
0.910000,-2.555014,4.916885,0.314091,-22.250017,-54.028694,-131.540472,13.450522,-13.450522
0.915000,-2.234650,4.343783,-0.004456,-23.721482,-67.575591,-159.916438,13.694877,-13.694877
0.920000,-2.248194,4.744214,-0.403928,-25.505886,-74.023574,-177.624138,13.925102,-13.925102
0.925000,-2.334502,4.220648,-0.906410,-26.708086,-108.147838,-171.090701,14.141005,-14.141005
0.930000,-2.487692,3.825762,-1.361807,-25.041932,-119.938197,-202.130716,14.342409,-14.342409
0.935000,-2.692816,4.194567,-2.180556,-28.773029,-143.708456,-250.168341,14.529151,-14.529151
0.940000,-2.364071,3.983133,-2.726728,-31.339044,-157.961095,-271.788504,14.701084,-14.701084
0.945000,-2.483200,3.627190,-3.878018,-29.585246,-179.179378,-313.850596,14.858074,-14.858074
0.950000,-2.523397,3.257482,-4.070038,-28.771181,-167.701516,-336.452275,15.000004,-15.000004
0.955000,-2.325679,3.765718,-5.241928,-34.084525,-136.525217,-297.178224,15.126772,-15.126772
0.960000,-2.313827,3.262264,-5.189733,-32.401181,-41.400520,-183.683437,15.238290,-15.238290
0.965000,-2.472063,3.082923,-5.906222,-34.932987,80.794917,-13.303291,15.334486,-15.334486
0.970000,-2.646564,3.054459,-5.219705,-37.472027,172.165908,138.425661,15.415304,-15.415304
0.975000,-2.758840,2.573226,-3.303580,-37.249060,253.863046,182.536111,15.480702,-15.480702
0.980000,-2.408288,2.690999,-2.221214,-33.050324,264.032040,187.046704,15.530654,-15.530654
0.985000,-2.559044,2.557447,-0.914520,-31.274630,283.982493,109.874365,15.565149,-15.565149
0.990000,-2.680054,2.249716,0.262885,-34.960193,269.774965,34.649189,15.584192,-15.584192
0.995000,-2.491897,2.229664,1.615344,-33.389967,242.020672,-49.831952,15.587802,-15.587802
1.000000,-2.507616,2.123294,2.421121,-29.718588,228.853040,-132.428993,15.576016,-15.576016
1.005000,-2.883091,1.614400,4.124524,-36.102899,220.829047,-249.490076,15.548882,-15.548882
1.010000,-2.396491,1.596637,4.778000,-32.159793,212.767687,-371.909279,15.506465,-15.506465
1.015000,-2.323418,1.514845,5.910926,-39.034062,223.600192,-487.072672,15.448847,-15.448847
1.020000,-2.699833,1.174516,7.848084,-41.846613,248.520435,-717.514532,15.376121,-15.376121
1.025000,-2.681818,0.943708,8.151304,-39.437089,303.231597,-823.935972,15.288397,-15.288397
1.030000,-2.471322,0.758939,9.714290,-47.563375,345.527200,-1099.155643,15.185800,-15.185800
1.035000,-2.302210,0.570991,13.306149,-56.107905,408.688524,-1240.525190,15.068467,-15.068467
1.040000,-2.349337,0.256963,14.139015,-57.464671,269.350233,-973.066241,14.936552,-14.936552
1.045000,-2.277517,-0.062562,16.198780,-66.341701,-83.137261,461.663470,14.790220,-14.790220
1.050000,-1.995034,-0.406277,12.766780,-62.354230,-312.482264,1331.123574,14.629653,-14.629653
1.055000,-1.915512,-0.675872,11.225523,-49.963291,-302.445619,1168.105519,14.455044,-14.455044
1.060000,-2.254392,-0.860367,11.337509,-48.015439,-274.755834,859.540522,14.266601,-14.266601
1.065000,-1.880433,-1.203925,9.536974,-46.776784,-220.757251,635.505578,14.064545,-14.064545
1.070000,-2.041406,-1.357860,8.794796,-39.965876,-175.012154,378.784790,13.849108,-13.849108
1.075000,-1.874815,-1.482333,8.123456,-41.839120,-156.880236,268.700322,13.620537,-13.620537
1.080000,-1.967973,-1.567211,6.726956,-36.593461,-136.563201,152.699752,13.379091,-13.379091
1.085000,-1.910637,-1.780811,6.276987,-38.704049,-143.737003,51.142175,13.125040,-13.125040
1.090000,-1.747338,-2.111361,5.922779,-36.308984,-162.874079,-37.187681,12.858666,-12.858666
1.095000,-1.737721,-2.119899,4.690782,-37.071795,-147.263596,-125.009908,12.580262,-12.580262
1.100000,-1.655340,-2.573021,3.909580,-36.789075,-178.343648,-190.574237,12.290135,-12.290135
1.105000,-1.616892,-2.853578,3.271848,-40.521836,-159.742354,-219.782862,11.988599,-11.988599
1.110000,-1.570007,-3.070001,2.503119,-43.305872,-95.111901,-188.976079,11.675981,-11.675981
1.115000,-1.571146,-3.282905,2.242145,-39.583258,4.713041,-19.850183,11.352617,-11.352617
1.120000,-1.848447,-2.964256,2.357067,-42.474045,136.707580,168.895702,11.018853,-11.018853
1.125000,-1.541583,-3.396795,3.637506,-39.898176,200.272511,235.854224,10.675044,-10.675044
1.130000,-1.546230,-3.809938,4.366277,-34.526084,219.964475,229.240137,10.321555,-10.321555
1.135000,-1.685547,-3.851218,5.527920,-39.152764,201.807638,142.724406,9.958760,-9.958760
1.140000,-1.688994,-4.134986,6.390285,-35.616219,192.602289,43.737854,9.587039,-9.587039
1.145000,-1.621051,-4.083654,7.797020,-34.590692,181.766777,-67.665106,9.206781,-9.206781
1.150000,-1.705602,-4.701067,8.329291,-37.036622,186.127174,-172.359276,8.818384,-8.818384
1.155000,-1.653052,-4.935845,8.814082,-41.211727,183.240417,-273.083362,8.422252,-8.422252
1.160000,-1.537581,-4.948588,10.367270,-37.898047,203.790685,-379.278796,8.018793,-8.018793
1.165000,-1.401483,-4.952025,12.695063,-46.844141,229.330551,-633.153546,7.608426,-7.608426
1.170000,-1.418513,-5.213504,13.111969,-44.663701,274.247043,-730.076269,7.191573,-7.191573
1.175000,-1.252247,-5.437961,14.522115,-51.099063,283.589213,-1014.306302,6.768661,-6.768661
1.180000,-1.113064,-5.833959,15.638665,-52.558934,335.703695,-1130.261394,6.340123,-6.340123
1.185000,-1.218489,-5.645306,15.927032,-62.611866,190.238376,-455.927966,5.906395,-5.906395
1.190000,-1.074770,-6.827115,18.494455,-55.742348,-157.661290,869.847537,5.467920,-5.467920
1.195000,-1.013930,-6.887829,14.976044,-52.337836,-305.913867,1603.282930,5.025142,-5.025142
1.200000,-0.792928,-6.661470,14.559352,-47.718375,-324.387437,1389.534945,4.578508,-4.578508
1.205000,-0.845480,-6.329817,12.181120,-35.853898,-210.769281,1193.847518,4.128470,-4.128470
1.210000,-0.796034,-6.813947,12.679212,-30.686995,-155.980373,813.877886,3.675480,-3.675480
1.215000,-0.612442,-7.550445,11.823386,-27.850767,-117.828305,660.867836,3.219992,-3.219992
1.220000,-0.643279,-7.749845,10.067335,-28.269507,-80.376847,624.398828,2.762463,-2.762463
1.225000,-0.589527,-8.316035,10.272942,-23.727681,-60.639808,508.693689,2.303349,-2.303349
1.230000,-0.525754,-8.349440,9.947978,-19.600070,-37.019103,407.586162,1.843108,-1.843108
1.235000,-0.508160,-7.156902,9.017437,-19.694545,-21.500833,426.794934,1.382196,-1.382196
1.240000,-0.438723,-8.350128,9.328356,-17.953353,-11.502147,388.985228,0.921070,-0.921070
1.245000,-0.371150,-8.638821,9.579961,-14.630340,-2.820367,394.794429,0.460187,-0.460187
1.250000,-0.338305,-8.301423,10.728987,-12.112609,3.631951,330.198239,0.000000,-0.000000
1.255000,-0.247390,-8.057810,9.993389,-11.144173,7.892973,333.369207,-0.459038,0.459038
1.260000,-0.234243,-8.207071,9.814096,-9.445707,9.628287,349.845607,-0.916476,0.916476
1.265000,-0.182751,-8.835794,10.886078,-6.906161,10.353213,382.749881,-1.371868,1.371868
1.270000,-0.134789,-9.002981,9.158044,-5.522493,7.544255,372.301016,-1.824768,1.824768
1.275000,-0.067093,-8.615067,9.667145,-4.152975,3.292695,350.293147,-2.274736,2.274736
1.280000,-0.025926,-7.594518,10.213884,-2.288266,-2.725628,339.716198,-2.721335,2.721335
1.285000,0.027162,-8.595923,10.481970,-0.401324,-10.812511,377.246590,-3.164132,3.164132
1.290000,0.075261,-7.500412,9.777532,1.190503,-19.586267,335.749058,-3.602700,3.602700
1.295000,0.125828,-7.612522,9.693741,3.054023,-31.657892,358.478181,-4.036617,4.036617
1.300000,0.159123,-8.476373,10.227352,4.767836,-40.763136,316.937218,-4.465465,4.465465
1.305000,0.208657,-7.453825,9.031392,5.797294,-52.081851,335.285847,-4.888833,4.888833
1.310000,0.250433,-8.338153,8.938934,8.466654,-72.623477,325.907513,-5.306319,5.306319
1.315000,0.291927,-7.367450,7.834020,9.152799,-78.185597,289.516521,-5.717523,5.717523
1.320000,0.377699,-7.608670,8.671604,11.105193,-90.192885,286.112724,-6.122057,6.122057
1.325000,0.376563,-7.487093,7.142570,13.327530,-109.123578,293.211408,-6.519536,6.519536
1.330000,0.436002,-8.661397,7.793638,15.527228,-125.843422,325.744784,-6.909587,6.909587
1.335000,0.473634,-7.756011,6.194572,17.297722,-150.667760,344.369386,-7.291843,7.291843
1.340000,0.504818,-8.095929,6.000527,17.902723,-150.325481,322.925951,-7.665946,7.665946
1.345000,0.522199,-8.419204,4.640592,20.931110,-151.340273,378.258818,-8.031547,8.031547
1.350000,0.562315,-7.522811,3.839813,23.306874,-182.675539,436.821182,-8.388307,8.388307
1.355000,0.615077,-7.180935,3.254822,23.436397,-189.302516,469.881044,-8.735894,8.735894
1.360000,0.525205,-6.980098,2.038190,25.840143,-207.474695,498.698038,-9.073990,9.073990
1.365000,0.567339,-6.993933,1.063012,27.661829,-243.248880,638.258899,-9.402283,9.402283
1.370000,0.575500,-7.278317,-0.096741,32.334023,-244.634820,748.703634,-9.720475,9.720475
1.375000,0.629535,-6.482134,-1.286136,34.776418,-252.941760,733.793847,-10.028276,10.028276
1.380000,0.587393,-6.613704,-2.841042,36.064849,-231.631725,832.054047,-10.325408,10.325408
1.385000,0.556274,-6.022877,-3.335088,42.949455,-185.201793,525.594283,-10.611606,10.611606
1.390000,0.488957,-6.197037,-4.544003,43.164536,-29.839520,19.022855,-10.886613,10.886613
