time [s],q1 [rad],q2 [rad],q1dot [rad/s],q2dot [rad/s],q1ddot [rad/s^2],q2ddot [rad/s^2],u1 [Nm],u2 [Nm]
0.022000,0.063018,-0.330988,5.701403,-25.228770,129.426704,-627.364343,19.700577,-19.700577
0.023000,0.078425,-0.384155,5.201368,-25.754452,109.659662,-627.893154,19.678048,-19.678048
0.024000,0.082956,-0.421242,5.815052,-25.484986,96.401533,-485.425400,19.654752,-19.654752
0.025000,0.078042,-0.389377,5.335012,-25.690074,89.065880,-511.065709,19.630691,-19.630691
0.026000,0.099761,-0.414173,5.593437,-27.762239,64.505981,-400.876841,19.605866,-19.605866
0.027000,0.093203,-0.488747,5.835302,-28.762159,56.139556,-353.692437,19.580278,-19.580278
0.028000,0.106111,-0.544112,6.102126,-27.957584,41.927047,-328.059166,19.553929,-19.553929
0.029000,0.103093,-0.572206,6.027391,-31.311849,36.845171,-279.386528,19.526820,-19.526820
0.030000,0.111921,-0.605868,6.279053,-30.786256,23.397352,-224.827220,19.498953,-19.498953
0.031000,0.122461,-0.570482,6.379512,-32.953215,11.931859,-193.623368,19.470329,-19.470329
0.032000,0.125216,-0.586081,6.710134,-28.460157,4.014776,-159.347127,19.440950,-19.440950
0.033000,0.142172,-0.641752,6.309735,-31.263662,-4.346324,-129.753078,19.410816,-19.410816
0.034000,0.137631,-0.616173,6.315093,-29.963584,-12.418551,-107.582911,19.379931,-19.379931
0.035000,0.153198,-0.694458,5.707751,-28.402911,-17.902722,-90.827305,19.348295,-19.348295
0.036000,0.152969,-0.807527,6.219284,-31.391831,-25.678402,-63.451752,19.315910,-19.315910
0.037000,0.162080,-0.847734,6.523034,-33.580591,-30.928277,-39.465714,19.282777,-19.282777
0.038000,0.181221,-0.790941,6.417489,-31.203592,-34.863100,-28.141342,19.248899,-19.248899
0.039000,0.168030,-0.860441,5.601149,-30.130281,-41.744564,-11.120632,19.214276,-19.214276
0.040000,0.186970,-0.789599,6.448017,-30.740926,-44.188412,0.045494,19.178912,-19.178912
0.041000,0.164443,-0.818699,5.630965,-33.663505,-50.904036,10.291418,19.142807,-19.142807
0.042000,0.192216,-0.942151,6.220771,-28.354832,-59.356620,20.337512,19.105963,-19.105963
0.043000,0.202691,-0.896285,5.302530,-32.292952,-59.904212,24.426837,19.068383,-19.068383
0.044000,0.180757,-1.009001,5.671878,-28.387016,-59.337306,31.305215,19.030067,-19.030067
0.045000,0.208437,-1.086990,5.288584,-33.268338,-61.650812,36.275108,18.991018,-18.991018
0.046000,0.217735,-1.025889,6.019113,-32.367003,-66.504565,39.329009,18.951239,-18.951239
0.047000,0.230186,-1.024812,5.005074,-27.854723,-73.176313,36.511548,18.910729,-18.910729
0.048000,0.221442,-1.168236,5.222929,-32.882912,-66.538596,41.002210,18.869493,-18.869493
0.049000,0.210874,-1.206305,5.759742,-30.140575,-70.393451,41.427582,18.827531,-18.827531
0.050000,0.213966,-1.241986,4.836675,-29.076926,-75.838287,37.932348,18.784846,-18.784846
0.051000,0.218313,-1.298161,5.255018,-28.094464,-81.988303,39.465996,18.741440,-18.741440
0.052000,0.243971,-1.159971,5.260182,-33.468278,-77.596791,38.128178,18.697314,-18.697314
0.053000,0.257732,-1.185673,5.477966,-28.121996,-77.433662,36.013231,18.652472,-18.652472
0.054000,0.264217,-1.334967,5.234805,-30.879833,-90.614033,32.678503,18.606914,-18.606914
0.055000,0.278866,-1.254222,4.495568,-32.201242,-94.279785,28.374171,18.560644,-18.560644
0.056000,0.277637,-1.340436,4.656134,-27.864295,-86.674618,26.916304,18.513663,-18.513663
0.057000,0.277434,-1.309022,4.940168,-27.883965,-98.375232,22.517843,18.465974,-18.465974
0.058000,0.299382,-1.516343,4.814462,-28.917851,-90.799332,19.142091,18.417578,-18.417578
0.059000,0.271297,-1.484130,4.223938,-28.161652,-87.635973,11.700477,18.368479,-18.368479
0.060000,0.260914,-1.528750,4.293342,-30.189229,-103.476241,8.337262,18.318678,-18.318678
0.061000,0.260371,-1.562190,4.220930,-27.345439,-106.505388,2.596116,18.268178,-18.268178
0.062000,0.273097,-1.522713,3.887721,-28.538168,-105.786446,-3.387573,18.216981,-18.216981
0.063000,0.297516,-1.500059,4.386823,-32.964913,-110.241206,-9.895630,18.165090,-18.165090
0.064000,0.320981,-1.531426,3.732472,-28.950893,-94.807143,-16.247524,18.112506,-18.112506
0.065000,0.297597,-1.718277,4.225665,-30.700505,-114.444308,-22.997569,18.059233,-18.059233
0.066000,0.288041,-1.774527,3.710512,-32.560889,-98.021397,-25.602371,18.005272,-18.005272
0.067000,0.313515,-1.610824,3.522959,-31.622962,-104.106625,-31.936324,17.950626,-17.950626
0.068000,0.290358,-1.768336,3.412242,-29.139485,-120.416308,-38.615463,17.895299,-17.895299
0.069000,0.348306,-1.573059,3.456872,-29.873960,-110.455944,-48.127214,17.839291,-17.839291
0.070000,0.336449,-1.918292,3.319774,-28.351760,-123.595423,-55.624447,17.782607,-17.782607
0.071000,0.347249,-1.859374,3.022527,-33.547875,-129.005687,-69.302800,17.725247,-17.725247
0.072000,0.354898,-2.004253,2.874427,-31.460122,-135.546469,-78.797610,17.667216,-17.667216
0.073000,0.314598,-1.952684,3.261102,-30.959903,-133.542703,-79.206679,17.608515,-17.608515
0.074000,0.329314,-1.894141,2.781571,-32.552977,-129.853826,-86.775965,17.549148,-17.549148
0.075000,0.336978,-1.765357,2.941515,-32.746499,-142.618329,-104.381836,17.489116,-17.489116
0.076000,0.335050,-1.781277,2.677773,-31.956459,-126.246942,-111.181957,17.428423,-17.428423
0.077000,0.361146,-2.087121,2.436899,-33.303091,-139.023437,-126.293507,17.367072,-17.367072
0.078000,0.339559,-2.138565,2.334000,-34.101503,-141.259563,-128.573254,17.305064,-17.305064
0.079000,0.344683,-1.982610,2.193642,-32.890279,-154.373052,-128.016070,17.242404,-17.242404
0.080000,0.341965,-1.919749,1.977993,-30.053051,-154.714590,-155.328574,17.179093,-17.179093
0.081000,0.356055,-2.298780,1.990824,-30.048132,-139.500189,-171.622669,17.115135,-17.115135
0.082000,0.317370,-1.940281,1.767762,-33.564389,-165.958061,-159.031070,17.050532,-17.050532
0.083000,0.325147,-2.314860,1.503232,-34.506197,-147.193876,-184.117138,16.985287,-16.985287
0.084000,0.325967,-2.337188,1.304546,-31.073948,-162.262694,-176.990826,16.919404,-16.919404
0.085000,0.386689,-2.268481,1.173137,-32.846129,-158.239751,-219.363459,16.852885,-16.852885
0.086000,0.334733,-2.148665,1.019111,-31.330763,-161.337452,-223.375186,16.785732,-16.785732
0.087000,0.350588,-2.335870,0.786716,-34.871116,-163.678820,-225.182759,16.717950,-16.717950
0.088000,0.353183,-2.554105,0.715031,-30.033709,-190.435354,-246.747028,16.649541,-16.649541
0.089000,0.331789,-2.496658,0.538643,-33.194765,-200.190741,-232.886980,16.580508,-16.580508
0.090000,0.328697,-2.575661,0.321109,-35.280520,-190.640752,-244.236287,16.510853,-16.510853
0.091000,0.336528,-2.415993,0.112781,-33.009321,-206.158897,-293.215003,16.440581,-16.440581
0.092000,0.349983,-2.350905,-0.076023,-34.309443,-208.960871,-263.427775,16.369695,-16.369695
0.093000,0.326440,-2.719189,-0.259869,-37.401549,-188.371715,-267.233423,16.298196,-16.298196
0.094000,0.393759,-2.390979,-0.474883,-33.157789,-193.677912,-309.873312,16.226089,-16.226089
0.095000,0.338798,-2.379868,-0.606093,-37.298011,-193.964250,-283.017268,16.153377,-16.153377
0.096000,0.357911,-2.814103,-0.839655,-35.340231,-193.813872,-304.186709,16.080062,-16.080062
0.097000,0.336134,-2.763331,-1.123749,-33.182750,-178.218981,-290.777685,16.006149,-16.006149
0.098000,0.374345,-2.835052,-1.155270,-36.955044,-170.830433,-304.901588,15.931639,-15.931639
0.099000,0.329387,-2.532575,-1.448813,-33.744104,-173.931693,-280.314970,15.856537,-15.856537
0.100000,0.355859,-2.924805,-1.476971,-34.708850,-187.489340,-291.595214,15.780846,-15.780846
0.101000,0.373008,-2.545367,-1.740989,-39.102041,-173.592625,-297.159654,15.704569,-15.704569
0.102000,0.353136,-3.004167,-2.044768,-39.954989,-150.068726,-273.748830,15.627709,-15.627709
0.103000,0.336407,-3.025324,-2.213231,-35.038367,-145.234814,-243.262999,15.550269,-15.550269
0.104000,0.346273,-3.003706,-2.048909,-40.033356,-106.671068,-239.909626,15.472254,-15.472254
0.105000,0.332852,-3.079484,-2.119735,-34.154231,-87.609908,-207.097412,15.393666,-15.393666
0.106000,0.338413,-3.045523,-2.408413,-38.187187,-78.512964,-155.152645,15.314509,-15.314509
0.107000,0.362215,-2.876651,-2.350186,-37.314261,-46.468259,-133.568768,15.234786,-15.234786
0.108000,0.318233,-3.335910,-2.513314,-38.704050,-28.352842,-94.771031,15.154501,-15.154501
0.109000,0.307960,-3.361176,-2.458560,-40.353763,0.420773,-62.433324,15.073656,-15.073656
0.110000,0.298767,-3.308806,-2.523850,-41.348176,27.321646,-18.426265,14.992257,-14.992257
0.111000,0.345834,-3.104752,-2.431366,-39.488201,54.685468,17.394009,14.910305,-14.910305
0.112000,0.328138,-3.057399,-2.180014,-39.295008,72.220895,52.707696,14.827805,-14.827805
0.113000,0.307145,-2.945670,-2.258139,-39.321723,99.721301,96.302822,14.744759,-14.744759
0.114000,0.346382,-3.253571,-1.939873,-36.330551,135.644198,118.197759,14.661173,-14.661173
0.115000,0.336836,-3.155843,-2.136704,-37.372275,153.616411,145.419614,14.577049,-14.577049
0.116000,0.339675,-3.294636,-1.784295,-34.074332,182.722339,174.564212,14.492390,-14.492390
0.117000,0.330892,-3.380419,-1.557175,-35.301535,178.565796,189.992705,14.407201,-14.407201
0.118000,0.294995,-3.692560,-1.478891,-35.772120,193.339044,209.705505,14.321485,-14.321485
0.119000,0.300188,-3.385567,-1.183280,-33.986579,221.691016,209.926923,14.235246,-14.235246
0.120000,0.284085,-3.487937,-1.093089,-38.207374,225.084226,233.468869,14.148487,-14.148487
0.121000,0.296650,-3.330092,-0.908016,-36.875435,209.035998,241.409015,14.061212,-14.061212
0.122000,0.298753,-3.866122,-0.584159,-37.232185,239.050803,240.792143,13.973425,-13.973425
0.123000,0.318104,-3.294248,-0.378400,-35.798968,240.497215,206.348124,13.885129,-13.885129
0.124000,0.295191,-3.373964,-0.112993,-33.291043,243.670160,215.111383,13.796329,-13.796329
0.125000,0.309446,-3.442599,0.127464,-33.194675,221.946202,197.841921,13.707028,-13.707028
0.126000,0.289577,-3.613878,0.358019,-38.539690,253.956172,175.494909,13.617229,-13.617229
0.127000,0.284208,-3.859633,0.579810,-34.016877,216.653123,179.500119,13.526937,-13.526937
0.128000,0.303585,-3.858675,0.834636,-33.517405,255.415419,156.147522,13.436156,-13.436156
0.129000,0.338661,-3.991986,1.051844,-34.791165,214.778456,131.980199,13.344889,-13.344889
0.130000,0.324691,-3.867318,1.187011,-36.143747,246.503434,110.639176,13.253139,-13.253139
0.131000,0.317218,-4.182283,1.502860,-31.659789,241.955617,92.728504,13.160912,-13.160912
0.132000,0.298898,-4.154225,1.862584,-33.005485,230.201483,91.920590,13.068211,-13.068211
0.133000,0.308266,-3.668742,1.917949,-33.023641,210.329237,67.528794,12.975039,-12.975039
0.134000,0.333783,-3.921091,2.388087,-35.641028,214.556988,45.291181,12.881401,-12.881401
0.135000,0.321269,-3.776295,2.211496,-33.930120,203.067480,27.571796,12.787301,-12.787301
0.136000,0.308441,-4.162929,2.609620,-38.060852,214.385720,12.159478,12.692742,-12.692742
0.137000,0.321387,-3.881825,2.695200,-35.408872,216.454263,-7.796765,12.597728,-12.597728
0.138000,0.324131,-4.014971,3.172654,-37.665547,230.521680,-26.474078,12.502264,-12.502264
0.139000,0.304792,-3.773628,3.239861,-31.892778,210.561912,-48.759605,12.406354,-12.406354
0.140000,0.368906,-4.527133,3.423136,-37.227482,230.004687,-62.144807,12.310001,-12.310001
0.141000,0.322837,-4.401142,3.442885,-35.081075,223.186435,-75.915582,12.213210,-12.213210
0.142000,0.331614,-4.346627,3.840153,-33.079179,216.054068,-107.268238,12.115984,-12.115984
0.143000,0.336106,-3.935148,3.972452,-32.594099,195.678844,-124.798863,12.018328,-12.018328
0.144000,0.356656,-4.159322,4.382011,-33.653250,184.869831,-151.372226,11.920246,-11.920246
0.145000,0.388634,-4.725003,4.582914,-38.375963,217.946531,-167.777792,11.821741,-11.821741
0.146000,0.367156,-4.153014,5.181196,-35.515603,216.722969,-186.101641,11.722818,-11.722818
0.147000,0.334165,-4.301663,5.120382,-33.042841,204.490440,-183.188847,11.623482,-11.623482
0.148000,0.357368,-4.766706,5.458011,-35.650185,215.515273,-224.850339,11.523735,-11.523735
0.149000,0.354196,-4.572132,5.212636,-36.016683,211.822015,-223.548512,11.423583,-11.423583
0.150000,0.407091,-4.274179,5.900768,-36.150666,197.027908,-262.831369,11.323029,-11.323029
0.151000,0.426462,-4.485388,5.257199,-35.976324,196.824118,-309.396769,11.222078,-11.222078
0.152000,0.403076,-4.648362,5.619287,-34.423525,221.533010,-315.841495,11.120734,-11.120734
0.153000,0.413515,-4.677006,6.660215,-39.707751,201.195643,-319.429617,11.019001,-11.019001
0.154000,0.374852,-4.442344,6.985418,-38.601855,224.370316,-336.682661,10.916883,-10.916883
0.155000,0.453916,-4.323388,6.740191,-39.681027,195.156859,-378.050188,10.814385,-10.814385
0.156000,0.430759,-4.601612,7.470665,-37.555800,207.395692,-390.176358,10.711510,-10.711510
0.157000,0.457795,-4.436589,7.458210,-40.063376,222.226481,-401.011107,10.608264,-10.608264
0.158000,0.459433,-5.276281,6.974353,-39.635888,213.660758,-446.355294,10.504649,-10.504649
0.159000,0.475074,-5.247965,8.162220,-40.534687,205.194320,-479.598360,10.400672,-10.400672
0.160000,0.484863,-5.053821,8.436354,-43.021721,235.985798,-467.531458,10.296335,-10.296335
0.161000,0.436841,-4.802521,7.948660,-44.734765,221.534645,-585.129039,10.191643,-10.191643
0.162000,0.436411,-5.384252,8.051822,-42.581029,222.196013,-574.191813,10.086600,-10.086600
0.163000,0.460117,-4.751141,7.840882,-46.154841,227.479000,-635.467587,9.981212,-9.981212
0.164000,0.525918,-4.960131,9.040683,-42.727128,257.697461,-690.565071,9.875481,-9.875481
0.165000,0.492188,-5.048008,9.334879,-42.105511,277.866527,-710.177754,9.769413,-9.769413
0.166000,0.461478,-4.899123,8.504082,-39.699602,246.533942,-653.707314,9.663012,-9.663012
0.167000,0.545125,-5.663990,9.378537,-44.557446,241.093943,-748.790640,9.556282,-9.556282
0.168000,0.569167,-5.199225,10.148269,-46.351295,290.397993,-736.931587,9.449227,-9.449227
0.169000,0.546230,-4.862994,9.732567,-44.388318,284.280343,-838.142045,9.341853,-9.341853
0.170000,0.501823,-4.997636,10.575051,-43.754431,286.773622,-824.375987,9.234163,-9.234163
0.171000,0.507518,-5.948383,9.821216,-45.175219,284.427614,-976.699568,9.126161,-9.126161
0.172000,0.567840,-5.816860,11.043179,-51.528792,283.978380,-931.004544,9.017853,-9.017853
0.173000,0.601104,-5.093824,9.999478,-54.095326,302.942714,-939.044913,8.909243,-8.909243
0.174000,0.533954,-5.614624,12.384585,-54.647509,309.111091,-949.558094,8.800334,-8.800334
0.175000,0.629873,-5.917064,11.049597,-49.696032,319.159799,-907.609331,8.691133,-8.691133
0.176000,0.644371,-5.935387,11.217160,-55.240503,287.741722,-965.734125,8.581642,-8.581642
0.177000,0.590147,-6.012378,13.403102,-56.087241,261.650690,-887.664451,8.471867,-8.471867
0.178000,0.634586,-5.543371,12.247371,-59.408943,286.138008,-826.027967,8.361811,-8.361811
0.179000,0.587791,-5.965799,12.239408,-56.058645,251.443581,-817.311888,8.251480,-8.251480
0.180000,0.621275,-6.139314,11.772992,-55.127906,213.746731,-748.549894,8.140879,-8.140879
0.181000,0.686712,-6.530364,13.957646,-54.584804,163.482958,-575.904140,8.030010,-8.030010
0.182000,0.712733,-6.332571,13.909918,-56.077675,125.939212,-377.167029,7.918880,-7.918880
0.183000,0.635859,-5.791221,12.691440,-58.277754,73.660154,-190.603985,7.807492,-7.807492
0.184000,0.651904,-6.556769,14.379285,-60.713397,12.886515,65.027171,7.695851,-7.695851
0.185000,0.689012,-6.056364,14.716029,-61.155866,-52.770362,280.234471,7.583962,-7.583962
0.186000,0.746269,-5.710046,13.343913,-54.710655,-113.032830,513.868229,7.471829,-7.471829
0.187000,0.819687,-6.525444,14.462061,-59.455921,-177.303447,772.086590,7.359456,-7.359456
0.188000,0.728816,-6.474872,13.059720,-60.713873,-223.579475,910.915328,7.246849,-7.246849
0.189000,0.773692,-6.179502,14.055262,-53.323165,-279.631070,1092.202512,7.134012,-7.134012
0.190000,0.792814,-5.836795,11.667557,-48.019526,-301.623846,1240.949066,7.020949,-7.020949
0.191000,0.735239,-7.125265,12.540307,-52.769165,-344.772977,1312.175238,6.907665,-6.907665
0.192000,0.734768,-6.546070,11.147902,-47.074130,-343.569070,1365.893502,6.794164,-6.794164
0.193000,0.787844,-6.586237,12.553548,-48.648253,-343.703563,1447.276805,6.680452,-6.680452
0.194000,0.846714,-6.968804,12.324888,-51.188237,-311.972509,1442.407569,6.566532,-6.566532
0.195000,0.887151,-6.283696,9.881241,-50.657025,-341.991081,1292.750955,6.452410,-6.452410
0.196000,0.779806,-7.046722,10.046798,-44.882420,-323.485933,1425.065405,6.338090,-6.338090
0.197000,0.836049,-7.197636,9.343183,-42.168606,-343.970833,1239.390615,6.223576,-6.223576
0.198000,0.885175,-6.826229,9.291972,-46.326817,-331.898340,1178.525939,6.108874,-6.108874
0.199000,0.833609,-7.326563,10.387935,-42.967001,-301.823465,1230.670149,5.993987,-5.993987
0.200000,0.851180,-7.603183,8.505187,-36.674610,-284.139345,1087.309004,5.878921,-5.878921
0.201000,0.994752,-6.354642,9.859560,-42.182668,-265.477607,1135.279229,5.763680,-5.763680
0.202000,0.842004,-6.992595,8.527699,-35.105793,-239.255256,1081.833754,5.648269,-5.648269
0.203000,0.832895,-7.510014,8.258332,-39.244124,-226.096608,957.756742,5.532692,-5.532692
0.204000,0.989626,-6.761703,8.800254,-38.138831,-216.722927,974.801991,5.416955,-5.416955
0.205000,1.007744,-6.567481,7.424005,-32.008595,-219.565474,781.604351,5.301061,-5.301061
0.206000,0.954998,-6.843462,7.221587,-33.746627,-204.791186,747.963803,5.185015,-5.185015
0.207000,0.918457,-7.674354,8.136720,-34.379744,-214.598842,683.718881,5.068822,-5.068822
0.208000,0.971877,-7.620828,7.373871,-30.991901,-197.105653,739.400388,4.952487,-4.952487
0.209000,0.980222,-6.589827,7.946112,-34.277130,-195.138469,701.869418,4.836015,-4.836015
0.210000,0.893347,-7.967364,6.593619,-34.217393,-187.020078,667.157076,4.719409,-4.719409
0.211000,0.890128,-7.675477,6.391269,-30.196052,-174.305545,602.731999,4.602676,-4.602676
0.212000,1.083935,-7.118812,7.110722,-31.602701,-186.756491,572.180967,4.485818,-4.485818
0.213000,0.933079,-8.002575,6.516796,-32.800287,-178.486880,576.165396,4.368842,-4.368842
0.214000,1.043119,-7.639948,6.491046,-29.248866,-161.295227,479.706615,4.251752,-4.251752
0.215000,0.984643,-7.287302,6.452753,-31.406320,-155.820212,498.795275,4.134552,-4.134552
0.216000,1.060429,-6.873745,5.763452,-27.758764,-138.032179,472.597116,4.017247,-4.017247
0.217000,1.054418,-7.069664,5.851265,-29.280832,-140.353994,420.025809,3.899842,-3.899842
0.218000,0.985768,-7.665386,6.108157,-27.062841,-147.641372,466.075466,3.782341,-3.782341
0.219000,1.000134,-7.091255,5.498012,-26.913846,-121.762923,437.088176,3.664750,-3.664750
0.220000,0.969776,-7.973631,5.412909,-25.755503,-137.787975,398.097819,3.547073,-3.547073
0.221000,0.961903,-8.225693,5.588391,-27.180854,-128.928601,372.666884,3.429314,-3.429314
0.222000,0.946316,-8.259282,5.311720,-27.874746,-113.616017,391.505092,3.311478,-3.311478
0.223000,0.958031,-8.271374,5.194939,-24.792653,-114.237716,338.443527,3.193571,-3.193571
0.224000,1.140246,-7.024205,4.603359,-26.495787,-123.925235,344.746974,3.075596,-3.075596
0.225000,0.963721,-7.608478,5.169695,-25.266463,-110.254649,299.123728,2.957559,-2.957559
0.226000,0.982524,-8.107259,4.575020,-22.307252,-107.426095,311.141621,2.839463,-2.839463
0.227000,1.092426,-7.818743,4.530930,-25.626618,-100.522234,299.289000,2.721315,-2.721315
0.228000,1.120423,-8.035455,4.311797,-23.314988,-101.544975,317.187222,2.603118,-2.603118
0.229000,1.104480,-7.613415,4.483901,-22.323415,-100.209610,295.416700,2.484877,-2.484877
0.230000,1.197753,-8.420931,4.171520,-23.228803,-103.549598,277.033357,2.366597,-2.366597
0.231000,1.200906,-8.501431,3.891684,-24.768537,-98.289718,256.652180,2.248283,-2.248283
0.232000,1.160293,-8.196677,4.057945,-21.518719,-100.475899,238.270650,2.129938,-2.129938
0.233000,1.103773,-7.884215,4.407355,-24.759558,-99.440683,281.055023,2.011569,-2.011569
0.234000,1.172654,-7.969681,4.024469,-21.635988,-101.293870,236.667332,1.893180,-1.893180
0.235000,1.094387,-7.967290,3.921982,-22.354635,-89.487208,252.894209,1.774775,-1.774775
0.236000,1.037637,-8.173269,3.718076,-20.630261,-101.733771,256.665945,1.656358,-1.656358
0.237000,1.224502,-7.547402,3.416994,-22.596301,-100.910377,207.594448,1.537936,-1.537936
0.238000,1.175100,-8.715291,3.851168,-20.146708,-97.733836,238.725114,1.419512,-1.419512
0.239000,1.210381,-8.439152,3.293789,-21.058952,-81.358687,220.211593,1.301091,-1.301091
0.240000,1.032037,-7.891368,3.485500,-22.369461,-91.759579,201.234596,1.182678,-1.182678
0.241000,1.197268,-7.296916,3.140100,-19.513044,-78.366365,216.662818,1.064277,-1.064277
0.242000,1.225425,-7.681096,3.447818,-19.074785,-79.901039,187.637064,0.945893,-0.945893
0.243000,1.025730,-8.353084,3.327323,-19.478429,-83.823242,187.879014,0.827531,-0.827531
0.244000,1.174928,-8.437790,2.886312,-22.010202,-79.923121,210.500083,0.709196,-0.709196
0.245000,1.178880,-8.930685,2.962712,-20.436725,-85.877458,195.702242,0.590892,-0.590892
0.246000,1.157552,-8.860711,2.856441,-18.629720,-77.850709,172.858107,0.472623,-0.472623
0.247000,1.241172,-7.517596,2.556348,-20.680623,-73.057785,193.700733,0.354395,-0.354395
0.248000,1.200644,-8.693881,2.593055,-20.922027,-76.223576,184.371395,0.236212,-0.236212
0.249000,1.153037,-8.927146,2.596840,-19.076986,-72.515674,191.731507,0.118079,-0.118079
0.250000,1.214027,-8.524768,2.823886,-17.893071,-80.986949,162.020949,0.000000,-0.000000
0.251000,1.050136,-8.232419,2.545876,-18.985381,-77.856790,163.719019,-0.118020,0.118020
0.252000,1.216616,-8.351602,2.415000,-19.034187,-73.739359,171.019017,-0.235976,0.235976
0.253000,1.222562,-8.965536,2.584941,-17.082612,-78.581471,185.819947,-0.353864,0.353864
0.254000,1.266707,-9.118741,2.098518,-17.763440,-72.418607,179.543386,-0.471679,0.471679
0.255000,1.059007,-8.719397,2.139881,-19.218571,-69.491720,168.134885,-0.589416,0.589416
0.256000,1.270998,-7.688871,2.188407,-19.064254,-70.635733,162.791052,-0.707072,0.707072
0.257000,1.215988,-8.714437,2.180150,-17.502125,-70.641748,181.134701,-0.824640,0.824640
0.258000,1.163313,-7.621860,1.981616,-15.883739,-66.466051,162.123826,-0.942117,0.942117
0.259000,1.181688,-7.761991,1.923263,-17.614647,-68.612779,174.649712,-1.059498,1.059498
0.260000,1.078973,-8.680773,1.997306,-17.516828,-62.661047,156.173620,-1.176779,1.176779
0.261000,1.113225,-7.674721,1.747125,-15.613277,-60.639448,167.298310,-1.293955,1.293955
0.262000,1.107640,-8.640068,1.725434,-17.982862,-67.064451,164.588152,-1.411020,1.411020
0.263000,1.109198,-7.690538,1.521417,-16.029803,-59.277028,147.599529,-1.527972,1.527972
0.264000,1.265612,-8.008869,1.710644,-16.518339,-57.671739,146.509092,-1.644804,1.644804
0.265000,1.135756,-7.954915,1.447232,-17.185930,-60.118571,149.633783,-1.761514,1.761514
0.266000,1.203508,-9.298620,1.643576,-17.611887,-60.750976,163.898097,-1.878095,1.878095
0.267000,1.213409,-8.422556,1.381892,-17.434493,-64.570095,168.505752,-1.994543,1.994543
0.268000,1.215066,-8.903096,1.445714,-16.143935,-57.734454,151.162402,-2.110855,2.110855
0.269000,1.193840,-9.387430,1.241884,-16.955704,-52.402499,166.242467,-2.227025,2.227025
0.270000,1.233392,-8.516143,1.188849,-16.989015,-57.176200,176.623382,-2.343049,2.343049
0.271000,1.306769,-8.265893,1.244658,-15.365069,-53.532974,171.202397,-2.458922,2.458922
0.272000,1.090897,-8.184145,1.088327,-15.200773,-52.866193,160.605774,-2.574640,2.574640
0.273000,1.162929,-8.369977,1.085981,-14.543738,-55.711764,179.152662,-2.690199,2.690199
0.274000,1.175572,-8.912165,1.049187,-15.125209,-50.593955,183.092531,-2.805593,2.805593
0.275000,1.294888,-8.144909,0.951761,-14.432610,-48.650079,161.679659,-2.920819,2.920819
0.276000,1.230123,-8.556696,1.034586,-13.339101,-45.831379,186.178258,-3.035872,3.035872
0.277000,1.199080,-8.052372,0.821632,-14.476164,-51.099889,171.460262,-3.150747,3.150747
0.278000,1.093962,-8.587240,0.934346,-13.914877,-49.929819,176.089610,-3.265441,3.265441
0.279000,1.153631,-8.857293,0.738752,-13.510242,-48.751249,171.966703,-3.379948,3.379948
